Unnamed: 0,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23,class
2.0,15.0,,,5.0,,,,,,,2.0,1.0,,,,,,,0.0,1.0,,,,0
,36.0,0.0,,,,,4.0,4.0,61.0,3.0,,,2.0,1.0,,,1.0,,,,,,,1
4.0,,,,,,,,,,3.0,1.0,1.0,2.0,,,,1.0,0.0,,1.0,0.0,,1.0,0
4.0,27.0,2.0,,,,,,2.0,48.0,,,,,,,0.0,,,,,,,1.0,0
,,2.0,22.0,1.0,,,,,29.0,,,,,1.0,,,,,,,,0.0,,0
,,,,,3.0,,,,,,,1.0,,,1.0,,1.0,,,,,0.0,,0
4.0,,,18.0,1.0,,,,4.0,,,1.0,1.0,2.0,1.0,,0.0,,,,,,,,1
,36.0,,,,,,4.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,0
,,2.0,,,3.0,2.0,2.0,,30.0,,,,,1.0,,,1.0,0.0,,,,,,0
,7.0,4.0,,,,,,,,,2.0,,2.0,1.0,,,1.0,0.0,1.0,,,,,0
,8.0,,12.0,1.0,,3.0,,,,,,,,,,0.0,,,,,,,,0
,42.0,,,,,,1.0,,,,2.0,,,,0.0,0.0,1.0,,0.0,,,,,0
,,2.0,,5.0,,,4.0,,40.0,,,,,,,,,0.0,,,0.0,,,1
,,,15.0,,,,,4.0,66.0,,2.0,,,,,1.0,1.0,,0.0,,0.0,0.0,,0
,42.0,,40.0,,2.0,,3.0,,34.0,3.0,,,,1.0,,,1.0,,,1.0,,0.0,,1
,,,,,4.0,3.0,4.0,,,3.0,,1.0,,1.0,0.0,,,,,,0.0,,1.0,0
,,,,,,,,,,3.0,,,,,,1.0,1.0,0.0,,,,,,0
,,,38.0,,,,1.0,,22.0,3.0,,,,,,,,,,,,,,0
,,,,5.0,,,,,44.0,,,,,,,,1.0,0.0,,,,0.0,1.0,1
,15.0,,12.0,,,3.0,,2.0,,2.0,1.0,1.0,,1.0,,0.0,1.0,,,,,,1.0,0
4.0,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,0
,,,,,,,4.0,,58.0,3.0,1.0,1.0,,,,,,,0.0,,,,,0
1.0,,,,1.0,,,4.0,,,,1.0,1.0,,,,,,0.0,0.0,,0.0,1.0,0.0,0
4.0,,,,,3.0,,,,,3.0,2.0,,,,,,,,,1.0,0.0,,,0
,,,13.0,,,2.0,,,,,2.0,1.0,,1.0,,,,0.0,,,,,1.0,0
,,,,,,,,3.0,30.0,3.0,,,,,,,,,0.0,1.0,,,,0
,,,,,,,3.0,1.0,28.0,,,,,,0.0,,,,0.0,1.0,,,,1
,,4.0,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,0
,12.0,4.0,,1.0,5.0,,,1.0,54.0,3.0,1.0,,,,0.0,1.0,,,,,,,,0
,,,,,5.0,,,,33.0,,1.0,,,1.0,0.0,,,,,,,,0.0,1
,,4.0,36.0,5.0,5.0,,,4.0,20.0,,,,,,,0.0,,,,,0.0,,,0
,,,,,,,,1.0,,3.0,,,2.0,,,0.0,1.0,,0.0,1.0,,,,0
,12.0,4.0,,,4.0,,2.0,,,,,,,,,,,,0.0,,0.0,,,0
,,,,2.0,3.0,,,3.0,34.0,,,,,,0.0,0.0,,,,1.0,,0.0,,0
,36.0,4.0,23.0,1.0,5.0,,,,36.0,,,,1.0,,,,,,0.0,1.0,,,1.0,0
,,,71.0,5.0,4.0,,,2.0,36.0,1.0,,,,,0.0,1.0,,0.0,,,,,,0
4.0,,,15.0,,,4.0,,,,,1.0,,,,,,1.0,0.0,,,,1.0,0.0,0
,36.0,,,,,,,3.0,,3.0,1.0,,1.0,,0.0,,,,,0.0,,,1.0,0
,6.0,,,1.0,,,,1.0,,,,1.0,,,,,1.0,0.0,,,,,,0
,,4.0,,,4.0,3.0,3.0,,,,,,,,,,,,,,,,,0
,,,,,2.0,,,,,,1.0,,2.0,,,1.0,,,,0.0,0.0,,,0
,,,,,,,,,39.0,,2.0,,2.0,,1.0,0.0,,0.0,,,,,0.0,1
,,2.0,,,4.0,,2.0,3.0,,,1.0,,,,,,1.0,,,,,,,0
,,,,,,,2.0,,30.0,,,,,,0.0,,,,,,,,,0
,,,,,5.0,,,,35.0,,,,,,,0.0,1.0,0.0,,,,0.0,,0
2.0,,,,,5.0,,,,,,2.0,,1.0,1.0,0.0,,,,,,,,1.0,0
,,,,1.0,,,,2.0,,,,,,1.0,0.0,,1.0,,,,,0.0,,0
2.0,,2.0,,,,,,,,,,,1.0,,,0.0,1.0,,,,0.0,,,0
,,4.0,,1.0,,,2.0,,,2.0,,,2.0,1.0,1.0,0.0,,,0.0,,,,,1
,12.0,,,,,4.0,1.0,1.0,,,,,,,,0.0,1.0,,0.0,,0.0,,1.0,0
4.0,,4.0,36.0,,5.0,,,,,,,1.0,,1.0,,,,,0.0,,0.0,0.0,1.0,0
,,,,,,2.0,,,30.0,3.0,,1.0,,1.0,,,,,,,,,,1
,10.0,4.0,,5.0,,,,1.0,27.0,3.0,,,,,,0.0,,,,,,,,0
,,,43.0,3.0,3.0,,,3.0,,,,,,,0.0,,,0.0,,,,0.0,,1
2.0,,,,3.0,,,,,36.0,,,,,1.0,,0.0,,0.0,0.0,,,,,0
,,,,,,2.0,,,25.0,3.0,,,,,0.0,,1.0,,,,,,,1
,,,,1.0,,,2.0,3.0,,,,1.0,2.0,,0.0,1.0,1.0,0.0,,,,,,0
,,,18.0,,,,2.0,,,3.0,,,,,,,,,,0.0,,,,0
,,,8.0,1.0,,,4.0,4.0,,,2.0,1.0,,,,,,,,0.0,,,,0
2.0,18.0,,,,,,3.0,1.0,,3.0,1.0,1.0,,1.0,0.0,,,,,,,,1.0,1
1.0,12.0,,,,,,,2.0,30.0,,,1.0,1.0,,,,,,,,0.0,,1.0,0
1.0,,,7.0,,,4.0,,,40.0,3.0,1.0,1.0,,1.0,0.0,,,,0.0,,,1.0,,0
,,,6.0,,3.0,,2.0,3.0,,,,1.0,1.0,,0.0,,,,,,,,1.0,1
2.0,,,,,,3.0,2.0,,,,,,,,,,1.0,,0.0,1.0,,,,0
,,,35.0,,,,,,,,,,,1.0,,,,1.0,0.0,,,,,1
,,2.0,85.0,,4.0,,2.0,,24.0,3.0,,,,,,0.0,,0.0,,1.0,0.0,,,0
1.0,36.0,3.0,,1.0,3.0,,,,,,,,,1.0,,,,0.0,,,,,,1
,,,27.0,,,3.0,3.0,,27.0,,,,,,,,,,,,,,,0
4.0,,2.0,,,,,4.0,,47.0,,,,1.0,1.0,0.0,0.0,1.0,,,0.0,,,1.0,0
4.0,12.0,,,5.0,,,,1.0,,3.0,,,,,,,1.0,,,,,,,0
,,,,,,,2.0,,,3.0,,,1.0,1.0,,1.0,1.0,0.0,,,,,,0
,,,,,,3.0,,,,3.0,,,,1.0,,,,,,,,1.0,,1
2.0,15.0,4.0,27.0,,,,,,,,,,,1.0,,,,,,,,,,0
,,,,,,,2.0,,,,,,,,,,1.0,,,,,1.0,,0
,,,7.0,,,,2.0,,,,,,,2.0,,,,,0.0,,1.0,,,0
2.0,,2.0,,,,,,4.0,30.0,3.0,,,,,,0.0,,,0.0,,,,,0
,,,,,,,,,27.0,,,,,,,,,,,1.0,,,0.0,0
,,,,1.0,3.0,3.0,2.0,,,,,,,,,,1.0,,0.0,1.0,0.0,,1.0,1
,,4.0,,,2.0,,,2.0,,3.0,1.0,,,,,,,,,,,0.0,1.0,0
,48.0,1.0,,2.0,,,,3.0,,,1.0,1.0,,,,,,,,,,,,0
1.0,,,,,,2.0,4.0,4.0,39.0,,2.0,,,1.0,1.0,,,,,1.0,,,1.0,0
,,,7.0,,,,,,,,,1.0,2.0,,1.0,,,,,1.0,,,,0
,,,,,,3.0,,2.0,,,,,1.0,,,,,0.0,,1.0,0.0,0.0,,0
,,,16.0,,,3.0,,,,,2.0,1.0,1.0,,0.0,0.0,,,,,0.0,,1.0,0
,6.0,,,,,,,4.0,,,,2.0,,,,,1.0,,,0.0,0.0,,,0
,,,,,,,4.0,2.0,,3.0,,,,2.0,,0.0,,,,1.0,,0.0,,0
,36.0,2.0,58.0,,,,1.0,3.0,24.0,3.0,,,1.0,,0.0,,,,,1.0,0.0,0.0,,0
,24.0,4.0,,,,2.0,4.0,,29.0,3.0,1.0,,,1.0,,1.0,1.0,0.0,1.0,0.0,,0.0,,0
2.0,24.0,3.0,,2.0,4.0,,4.0,,,,,,,,0.0,,1.0,,1.0,,,,,0
,,2.0,,,,2.0,,3.0,,,1.0,1.0,,1.0,0.0,,1.0,,1.0,,0.0,,,1
,,4.0,,,,,4.0,1.0,,3.0,,2.0,,,,0.0,,,0.0,,0.0,,,0
,12.0,,,1.0,,,1.0,,45.0,1.0,,,,,0.0,0.0,1.0,,0.0,1.0,,1.0,0.0,0
,,,35.0,,,,,,,,2.0,1.0,2.0,1.0,1.0,0.0,,0.0,0.0,,,,,0
4.0,6.0,,19.0,,,,,1.0,34.0,3.0,2.0,,,1.0,,,,,0.0,,,,,0
,24.0,,29.0,,,,,1.0,,,,,,1.0,,0.0,,,,,,0.0,,0
,,4.0,,,,2.0,1.0,,,3.0,,,,,1.0,,,,,,0.0,,,0
,,,13.0,3.0,4.0,,,2.0,,,2.0,,2.0,,0.0,,1.0,,,,,,,0
,10.0,2.0,,,,3.0,,,70.0,,1.0,,,,,0.0,,,0.0,,,,,0
4.0,36.0,,,,,,4.0,2.0,36.0,3.0,,,,1.0,,,1.0,,,1.0,0.0,0.0,,0
,,,,3.0,,,,3.0,,3.0,,,2.0,,0.0,0.0,1.0,,,1.0,,,,0
1.0,18.0,,,,,,,,,,,,,,0.0,0.0,1.0,,,1.0,,0.0,,1
2.0,,,,4.0,,,,1.0,,,,,,1.0,,,1.0,,0.0,,,,,0
,,,,,,2.0,,2.0,25.0,3.0,,,,,,,1.0,,,,,0.0,,0
2.0,24.0,,19.0,1.0,5.0,1.0,4.0,,31.0,,,1.0,,,0.0,,1.0,0.0,,,,,,1
,,,,1.0,5.0,3.0,3.0,,33.0,,,2.0,,1.0,,,,,,,,,1.0,1
4.0,,,8.0,,,2.0,,,,3.0,1.0,,,,,,,0.0,,1.0,0.0,0.0,1.0,0
2.0,,,21.0,,,,,,34.0,,,,,,,,,,0.0,,0.0,,,1
,,,,1.0,3.0,,2.0,,,3.0,,,,,,,,,,,,,,0
,,3.0,,,,3.0,,2.0,26.0,,,,,,,,1.0,0.0,,1.0,,,1.0,1
,,,,5.0,,,,,53.0,,,1.0,2.0,,,,1.0,,,,0.0,,,1
,12.0,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,0
,,,3.0,,,,4.0,,,3.0,,1.0,,,0.0,,1.0,0.0,0.0,1.0,,,1.0,0
,12.0,,,1.0,4.0,3.0,,3.0,,,,2.0,,1.0,,,,0.0,,0.0,,,,0
,21.0,,,,5.0,,4.0,,,,2.0,1.0,,,1.0,,,0.0,,,,,,0
,,,,,,,1.0,,28.0,,2.0,1.0,1.0,,,,,,,,,,1.0,1
,,,45.0,1.0,,,,,,,2.0,1.0,,,0.0,,,0.0,,,0.0,,0.0,1
,,,,,,3.0,,2.0,,,,2.0,,,,,1.0,,,,0.0,1.0,,1
4.0,,4.0,,,3.0,,4.0,,,,1.0,,,,,,,,,,,0.0,,0
,,,,,,,4.0,,,,1.0,2.0,,1.0,,,,,,,,,,1
,15.0,,,,,,,,,3.0,,1.0,1.0,1.0,,,1.0,,,,0.0,,1.0,0
,,,,1.0,,,,,,,,,,,,1.0,,,0.0,,,,,1
2.0,,4.0,,1.0,1.0,,,,68.0,,,,,,,,,,,,1.0,0.0,,0
,,,,2.0,,,,,,,,1.0,,,,,1.0,,0.0,1.0,,0.0,1.0,1
,,,,1.0,3.0,,,,,,,,,,0.0,,,,0.0,,,0.0,,0
,,,,4.0,,3.0,3.0,,,3.0,,,,,0.0,,1.0,,,,0.0,0.0,0.0,1
,,0.0,,,,,,4.0,,3.0,,,1.0,,,0.0,1.0,,,0.0,0.0,1.0,,1
,27.0,2.0,,1.0,,,2.0,,,,,,,,0.0,,,0.0,0.0,,0.0,,1.0,1
4.0,6.0,,,,,4.0,2.0,1.0,29.0,,,,,1.0,,,,0.0,,,,,,0
2.0,45.0,,30.0,,3.0,3.0,,,,,,,,,0.0,,,,,,0.0,,,1
,,,,,5.0,,,,,,2.0,,,1.0,,0.0,,,0.0,,,0.0,,1
,,,,1.0,,2.0,,3.0,28.0,3.0,,,,,,,,0.0,0.0,1.0,,0.0,1.0,0
2.0,,,10.0,2.0,,,,,,1.0,,,,,,0.0,,,,0.0,,,,1
,,,,5.0,5.0,,,,36.0,1.0,1.0,,2.0,,,,,,,,,,,0
,,,,,,,3.0,4.0,,,1.0,,,,0.0,0.0,1.0,0.0,,,,,,1
,,4.0,9.0,,,,,,52.0,3.0,,1.0,,,,,1.0,,0.0,,0.0,,,0
,,2.0,12.0,,,,,,27.0,,1.0,,,1.0,,,,0.0,,1.0,,,0.0,0
,,,51.0,1.0,,3.0,4.0,3.0,26.0,3.0,2.0,1.0,,,,,,,,,,,1.0,0
1.0,,,,,,,,,,,,1.0,,1.0,0.0,0.0,,,1.0,,,,1.0,1
,,,,,5.0,3.0,,1.0,,,2.0,,,,,,1.0,,,,,,0.0,0
,,,,,,,4.0,,,,,1.0,,,,,1.0,,0.0,,,,1.0,0
2.0,,4.0,,1.0,,,,2.0,26.0,3.0,,,,1.0,0.0,,1.0,,,,,,1.0,0
,,2.0,66.0,1.0,,4.0,,,,,1.0,1.0,,1.0,,,,,,,,,,0
,,,,,,,,2.0,,3.0,1.0,,,,0.0,,1.0,,0.0,,0.0,,,0
,9.0,4.0,31.0,5.0,,,,,33.0,,,,,,,,1.0,,,1.0,,,,0
,,2.0,38.0,,5.0,,,,,3.0,,,2.0,,0.0,,,0.0,,1.0,0.0,1.0,0.0,0
,27.0,0.0,,,,,4.0,2.0,,,,,2.0,,0.0,,1.0,,0.0,,,,,1
3.0,,,,,5.0,3.0,4.0,,,,,1.0,,,0.0,0.0,1.0,,,1.0,0.0,0.0,,1
,36.0,,33.0,,5.0,3.0,2.0,3.0,51.0,,1.0,,2.0,,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0
,6.0,,9.0,,,,,,,,,,1.0,,0.0,,,,,,,,,0
1.0,,0.0,,,4.0,,,,,1.0,,,,,0.0,,,,,,0.0,,1.0,0
,36.0,2.0,39.0,,,,,,,,1.0,1.0,2.0,,,,,0.0,,,,,,0
1.0,24.0,,,,,,2.0,1.0,,,,,,,,,,0.0,,,,,,0
,,,,,,,,,,3.0,,,,,1.0,,,0.0,0.0,1.0,,,,0
2.0,,2.0,,,,4.0,,1.0,,,1.0,,,1.0,0.0,,,,,,,,,0
1.0,,,,5.0,,,,,,,,,,,,,,0.0,,,,,1.0,0
4.0,,2.0,,,,3.0,,,30.0,,,1.0,1.0,,,0.0,1.0,,,1.0,,0.0,,0
,24.0,,30.0,,3.0,,4.0,,32.0,,,,,1.0,0.0,,1.0,0.0,,,,0.0,,0
4.0,15.0,2.0,,1.0,,,2.0,3.0,,,,1.0,,,0.0,,1.0,0.0,,,,0.0,,0
4.0,,,,1.0,,,,3.0,,3.0,,,,1.0,0.0,,,0.0,,,0.0,,,0
,,,,1.0,,3.0,4.0,,,,,1.0,,,,,,0.0,,,,0.0,,1
,,,,,,3.0,2.0,,,3.0,1.0,,1.0,,,0.0,,0.0,,,0.0,,,1
1.0,,,,,2.0,,,,,1.0,,,,,,,,0.0,,,0.0,0.0,,0
3.0,,,,,,,,,,,,1.0,,,0.0,,1.0,,,1.0,0.0,,,1
,,,,,,3.0,,,,3.0,,,,,1.0,,,,,,,,,0
4.0,,2.0,,2.0,,,1.0,,,3.0,1.0,,,,,,,0.0,,1.0,,,,0
,18.0,,,,3.0,4.0,,,,,,,,,0.0,,,,,1.0,0.0,,,0
,,,,,,,1.0,,,,,,,1.0,,,,,,,0.0,,,0
,24.0,,,,1.0,,,,,,1.0,2.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,,1
,,,28.0,2.0,,,,3.0,61.0,,2.0,,,,,,,,,0.0,0.0,,,1
4.0,,,,,3.0,,2.0,,,,2.0,,1.0,1.0,,0.0,,,0.0,,,0.0,,0
,,2.0,,,,3.0,,2.0,,,,2.0,,,0.0,,0.0,,0.0,,0.0,,,0
,,2.0,,,,,,,,1.0,,,,,,,,,,,,0.0,,1
,,,,1.0,,,,,51.0,3.0,,,,,,,,,,,0.0,,,0
,48.0,,46.0,1.0,,,4.0,4.0,24.0,,,,,,0.0,1.0,1.0,,0.0,,,,,1
4.0,,4.0,12.0,1.0,3.0,,,,,,2.0,1.0,,,0.0,0.0,1.0,,,1.0,,,1.0,0
,12.0,,34.0,,,2.0,,1.0,,,,,,,,,,,,,0.0,,0.0,0
,,,,1.0,,3.0,,,25.0,3.0,,1.0,,,0.0,0.0,,0.0,,1.0,,0.0,1.0,0
,,,,,,,4.0,,52.0,,3.0,1.0,,1.0,0.0,,,,,,,,,0
,,,,2.0,,,,4.0,35.0,1.0,,,1.0,2.0,,,1.0,,,0.0,0.0,,1.0,0
,24.0,,,1.0,,3.0,,,,,,1.0,,,,,1.0,0.0,,1.0,0.0,0.0,,0
,,,,,,,4.0,,,,,1.0,,,,0.0,,1.0,1.0,,,,,1
,,,7.0,4.0,4.0,,,1.0,,,,,,,1.0,,,0.0,,,0.0,,,0
3.0,,2.0,23.0,,3.0,,,3.0,,,,,,,,,,,,,,,,0
,,,,,,,2.0,,24.0,,,,,,1.0,0.0,,,0.0,1.0,,,,1
,,,,,,3.0,,,,3.0,,,1.0,,,,,,0.0,,0.0,,1.0,0
2.0,,,20.0,,4.0,,,,,,,,2.0,1.0,0.0,,1.0,,,1.0,,,1.0,0
2.0,,,,5.0,,,,,27.0,3.0,,,,1.0,0.0,,1.0,,,,0.0,,,0
4.0,,,27.0,,,3.0,,,,3.0,,,,1.0,,,,,0.0,1.0,0.0,,0.0,0
,,,21.0,,3.0,1.0,,,,,,1.0,,,,,1.0,0.0,,,0.0,,,1
4.0,15.0,,38.0,,2.0,,4.0,3.0,,,,1.0,,1.0,,1.0,1.0,,,1.0,0.0,,,0
,11.0,,,,,,4.0,,,3.0,3.0,1.0,,,,0.0,,,,,,,,0
,12.0,,,,,,,,,3.0,,,,,0.0,,,0.0,0.0,1.0,,,1.0,0
,,2.0,,1.0,,,,,55.0,,,,1.0,1.0,,,1.0,0.0,,,0.0,,1.0,0
,,,53.0,,,3.0,,,,,,,,,,,,0.0,,,,,,0
,,,,,5.0,2.0,4.0,4.0,,,,,1.0,,0.0,,,,,0.0,,,0.0,0
,,,12.0,1.0,,,,,,,,2.0,,,1.0,,1.0,,0.0,,0.0,1.0,,0
,,,8.0,,5.0,,,,,,,2.0,,,0.0,,1.0,,0.0,1.0,,,,1
,,,,,,,,1.0,,,,,,1.0,,0.0,,,,1.0,,,,0
,,2.0,,1.0,,,,,,2.0,1.0,,,1.0,,0.0,,0.0,0.0,,,0.0,1.0,0
,,,,,,1.0,,,,,1.0,,,,,0.0,,,,1.0,0.0,0.0,,1
,24.0,2.0,,5.0,5.0,3.0,2.0,,,3.0,,,,1.0,,0.0,1.0,,0.0,,,,,0
,18.0,,27.0,5.0,,,,,,,,,,,,,1.0,,,,0.0,,1.0,0
4.0,,,14.0,3.0,,,,,,,1.0,,,1.0,,0.0,,0.0,1.0,0.0,,0.0,,0
2.0,,,31.0,,4.0,3.0,,1.0,28.0,,,,,1.0,0.0,0.0,1.0,0.0,,1.0,,,1.0,1
,9.0,,,,,,,,32.0,,,2.0,,,,,,,0.0,1.0,,,,0
,,4.0,,,,,,3.0,,,,,1.0,,,,,,,1.0,,0.0,,0
,,2.0,,,5.0,1.0,,,,3.0,,,,1.0,,,,0.0,0.0,,,,,0
,6.0,,46.0,,,,4.0,2.0,,,1.0,,1.0,,0.0,,,,,,0.0,,,1
,,2.0,19.0,,,,4.0,3.0,29.0,3.0,1.0,,,,,,1.0,0.0,1.0,0.0,0.0,,,0
,,,,,5.0,,4.0,4.0,,,,,,1.0,0.0,1.0,1.0,,,,,,,0
,,,16.0,,,,2.0,,,,,1.0,,,,0.0,,,,,0.0,0.0,,0
,18.0,1.0,,,,3.0,,3.0,,,1.0,,,1.0,0.0,,,,0.0,,,,,0
,,4.0,,,,3.0,,2.0,,3.0,,,,1.0,,,1.0,,,,0.0,,,0
,24.0,,39.0,,,,2.0,3.0,,3.0,,,,,1.0,0.0,,,,,0.0,0.0,1.0,0
,48.0,2.0,,,,3.0,,2.0,,,,2.0,,,,,,,,1.0,,,1.0,0
,,,,,1.0,,,,,3.0,,1.0,,,,0.0,,,0.0,0.0,,,,0
,,,,,,,,1.0,49.0,,,1.0,2.0,,,,,,,,0.0,,,0
,24.0,,,,2.0,,,,,,,1.0,1.0,,,0.0,,,,,0.0,,1.0,1
,,,,,3.0,,,,,,1.0,,,2.0,0.0,0.0,,0.0,,,,,1.0,0
,,,,,2.0,,,,28.0,3.0,1.0,,,1.0,,1.0,,,1.0,,,0.0,,1
,,,64.0,,5.0,2.0,,4.0,44.0,3.0,,2.0,,,,1.0,,,,,,,0.0,0
,,,48.0,,,,,,56.0,,,,,,0.0,,,,0.0,0.0,,0.0,,0
4.0,48.0,4.0,,,,1.0,,3.0,,,,2.0,,,0.0,,,,,1.0,,0.0,0.0,0
4.0,,,47.0,,,,4.0,3.0,20.0,,,,1.0,,0.0,,1.0,,1.0,,,,,0
,,,13.0,,,,,,,,,1.0,,2.0,,,0.0,,,1.0,,,0.0,0
,,,,,,,,,,,,,2.0,1.0,0.0,,1.0,,,,,,,0
2.0,21.0,,,4.0,,,,3.0,32.0,3.0,,,,,,0.0,,0.0,,,,,,0
