sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
2.0,,0.43,,0.7575,0.2735,,0.275,1
0.0,,,,,,0.2225,0.3,1
,0.57,0.425,,,,,,0
,,0.44,,,0.447,0.207,0.265,1
,,,,0.6975,,0.1665,,0
,,,0.19,,,,,1
,,,,,,,,1
0.0,0.485,0.375,,0.556,,,,1
1.0,,,0.18,,0.4675,0.2655,,1
1.0,,,0.105,,,,0.063,0
,0.3,0.23,,,0.0605,,,0
,,0.375,,,,,0.13,0
1.0,0.485,0.355,,,0.2175,,,1
2.0,0.5,,,,0.216,,,1
,0.475,,0.12,0.562,,,,0
1.0,,0.3,0.09,0.2885,0.138,0.0635,0.0765,0
2.0,,0.51,0.185,1.285,,,0.315,1
,,,,,,0.0855,0.1135,0
2.0,,0.49,,,,0.2615,,1
2.0,,0.6,,,1.007,,0.6205,1
,,0.5,0.175,,,,,1
,0.635,0.51,0.155,,,0.289,0.315,1
,,0.27,,,,,,0
,,,0.095,,,0.054,0.08,1
,,0.365,,,,,0.172,1
2.0,,,0.155,,0.327,,,1
,,,,,,,0.4705,1
,,,,,0.0995,,0.07,0
2.0,0.475,,0.14,,,0.1045,0.155,0
,,,,0.721,,0.1725,0.22,1
,,0.515,,,,,0.497,1
,,,,0.22,0.092,,,0
1.0,0.415,0.31,0.1,,0.114,,,0
,,,,,,,,1
2.0,,0.465,,0.8875,,,,1
,,,,,0.6755,0.4065,0.6855,1
2.0,,0.445,0.16,0.8965,,0.2175,0.2215,0
1.0,,0.125,,,,,0.008,0
1.0,0.51,,0.125,,,,0.204,0
1.0,0.545,,0.12,,,,,0
,,,0.095,0.313,,0.072,,0
,0.58,,0.12,,0.399,,,1
2.0,0.695,,,,,,,1
0.0,,,0.21,1.3445,,,,1
2.0,0.56,,,0.9355,,,0.2725,1
,0.62,,,,,,,1
2.0,,,0.155,1.262,,0.2455,,1
,0.66,,,1.4415,,,,1
,0.76,,0.19,,,0.386,,1
0.0,,0.4,,,,,,1
1.0,0.56,0.435,,,,0.173,0.222,1
1.0,,0.425,0.13,,,,,1
,0.48,,,,,0.1015,0.161,0
,0.66,0.515,0.2,,0.749,0.422,,1
1.0,,0.465,,1.0885,,,0.375,1
,0.46,,0.1,,,,,0
,,0.465,,1.1815,,,0.3095,1
,,0.325,0.11,,0.178,,,0
,0.53,,,0.5965,,0.141,,0
2.0,0.57,,0.16,1.0145,,,,1
1.0,,,,,0.09,,0.055,0
,,,,,0.4365,,,0
,0.6,,,,0.465,,,1
,,,0.125,0.583,0.246,,,0
2.0,0.49,,0.14,0.707,0.2795,0.2185,0.18,1
,,,0.225,,,,0.66,1
,0.55,,0.145,,,,,1
1.0,,0.165,0.055,0.059,,0.0125,,0
1.0,,0.265,0.1,0.2775,0.1245,,,1
,0.32,,,,,,,1
,,,,1.438,0.5185,0.3735,,1
,0.31,0.225,0.05,,,,,0
,0.605,0.49,,,0.503,,,1
,,,,0.379,0.162,0.091,0.11,1
2.0,0.71,,,,,,0.495,1
0.0,0.51,0.38,0.13,,,0.1355,,1
,0.565,0.45,0.14,,,,,1
,,,,,0.37,0.239,0.249,1
,,,,0.6725,,,,1
0.0,,0.46,,1.094,0.4485,,,1
,,,,,0.435,0.015,0.04,0
,,0.35,0.09,,,,,1
2.0,,0.375,,,,,,1
,,0.37,,,0.1715,0.1055,,1
,,,,,,,0.375,1
2.0,0.61,,,,,0.3345,0.69,1
,,0.51,0.155,,0.7215,,0.335,1
,0.545,0.44,0.165,,0.2875,0.204,,1
1.0,0.215,,,0.0385,0.0115,0.005,0.01,0
,,0.52,,,0.7185,,,1
,,,,,,,,1
,,,,,,,,1
0.0,,,,1.9965,,,,1
,,0.39,,0.5725,,0.1325,,0
,0.4,,,0.315,,,,1
,0.575,0.435,,0.805,0.293,0.1625,,1
,,0.375,,,,,0.1395,0
,0.71,,,,0.785,,,1
1.0,,,,,,0.0735,,0
2.0,0.595,0.45,0.14,0.838,,,,1
,,,,0.669,0.2385,,,1
,,0.175,,0.0705,,,,0
,,,,,,,,1
,0.71,,,1.652,0.735,0.381,,1
1.0,0.455,,,,,,,1
,0.48,,,,,,0.147,0
,,,,0.8255,0.375,0.204,0.245,1
,0.52,,,,,,,1
1.0,,0.525,0.18,,,,0.42,1
0.0,,,,,,,,1
,,,,,,,0.032,0
0.0,,,0.175,0.957,,,,1
,0.545,0.42,0.165,,,0.2195,,0
,0.42,,0.115,0.369,,,0.12,0
0.0,,0.485,0.175,1.3745,,,,1
,,,0.13,,0.219,0.1365,,1
,,0.43,0.15,,,0.122,,0
,,,,,0.2945,0.1625,,1
,,0.445,0.18,,,,0.295,1
2.0,0.615,,,,,,,1
,0.49,,,,,,,0
,0.485,,,,,,,1
,0.745,,0.19,,,0.437,,1
,0.355,,0.11,,,,,0
,0.585,0.455,,1.027,,0.212,,1
,,,0.18,0.97,,,0.355,1
1.0,,,,0.0705,,,,0
,0.63,0.48,,,,,,1
2.0,,,0.16,,,,0.3,1
1.0,,,,,,0.041,,0
0.0,,,,0.4305,,,,0
,0.475,,,0.559,0.1955,0.1215,0.1945,1
,0.59,,,,,0.2185,0.345,1
1.0,0.375,,,,0.0825,0.048,,0
,,0.205,0.07,0.097,,,,0
,0.585,,0.17,,,,0.325,1
1.0,,,0.1,,,0.062,,0
,0.605,0.495,,,0.528,,0.39,1
2.0,,,,,,0.3715,,1
,0.65,,,1.6785,,0.308,0.46,1
,,0.275,0.065,,0.0745,,,1
,,,0.13,,,,0.13,1
,,0.345,,0.4615,,,0.116,1
1.0,,,,0.2105,,0.042,,0
2.0,,,,0.6445,,,,1
0.0,0.51,0.4,0.12,0.7005,,0.1105,0.195,1
1.0,,,,,0.068,,,0
,,,0.13,,0.3675,,0.246,1
,,,,,,,0.144,1
,,,,,,0.098,0.212,1
0.0,0.66,,,1.514,,0.2975,,1
0.0,0.45,,,,,0.082,,1
,,,0.17,1.3655,,,,1
,,0.485,,,,0.2315,,1
,0.595,,0.14,0.944,0.3625,0.189,,1
0.0,,0.375,,,,0.088,0.17,0
,,0.425,0.135,,,,,1
,0.515,0.4,,,,,,1
,,,,,,,,1
0.0,,,,,0.1945,,,1
,0.59,0.47,,,,,0.2595,1
0.0,,,0.115,,,,0.19,1
,,0.4,0.135,,,,,1
,,,,,0.063,,,0
2.0,,,,,0.1205,,,1
,,,,0.635,0.29,,0.175,1
,0.495,,,0.6335,,0.1295,,0
,0.525,,0.135,,,,0.175,0
,0.545,0.43,,,0.358,,,0
,0.55,,0.145,0.7895,0.3745,0.171,0.223,1
,0.525,0.4,0.13,,,,,1
,,,,0.5,,,0.1505,0
,,,,,,,,1
,0.695,0.56,,,,,0.485,1
1.0,,,,,,,0.068,0
,0.425,,0.135,,,,,1
,,,,,0.313,0.1715,,1
0.0,,,,,,,,1
,0.565,0.44,,0.768,,0.1385,,1
1.0,0.36,0.25,0.115,0.465,0.21,,0.128,0
,,,0.095,,,,,0
,,,,,0.643,,,1
,,,0.17,0.6805,,,,1
,0.605,,0.165,,,0.205,,1
0.0,,,0.135,,0.282,0.145,,0
,0.575,,0.16,,,,,1
0.0,,0.375,0.12,,,0.1455,,0
,,,0.15,,,,0.27,0
2.0,,,,,,,,1
,,,0.15,,,,0.295,1
0.0,,0.405,0.18,0.606,,,,1
,,0.27,0.09,0.195,,,,1
,0.545,,,,0.341,0.1655,,1
,,,,0.4645,0.196,,,0
2.0,,0.34,,0.402,,,,1
1.0,0.575,,,,,,0.1965,1
,,,,,,0.2015,0.165,1
,,,,,,,,1
0.0,0.585,,0.155,,,,0.195,1
2.0,,,,0.3865,0.128,,,1
2.0,,,,,0.264,,,1
1.0,0.525,,,0.795,,,0.255,1
,0.515,,,,,0.198,,1
,,0.275,0.085,,,,,0
,,0.15,0.055,,0.015,,0.0125,0
0.0,0.59,,0.14,,,0.2105,,1
,,0.43,,,,,,1
2.0,0.44,0.35,,0.451,0.171,0.0705,0.184,1
,,,0.205,,,,,1
,,0.495,0.16,1.234,0.6335,,,1
2.0,,,,,,,0.075,1
,,,0.04,0.0325,,,,0
,0.64,,0.145,1.1145,,0.24,,1
,0.55,,,0.804,0.3375,,0.23,0
1.0,,0.365,,0.528,,0.103,,1
,0.205,,,0.04,,0.011,,0
,0.41,0.325,0.12,0.3745,0.158,,,1
2.0,0.615,,,1.1825,,,,1
,0.58,,,0.926,,,,0
,0.44,0.34,,0.4995,,,,0
,,0.455,,,0.382,0.2275,0.415,1
,,,0.14,,0.3065,,0.2,0
,,,0.16,0.967,0.4525,0.207,,1
,,,,,,,0.105,0
,0.265,0.21,,0.0965,0.0425,0.022,0.03,0
0.0,,,,0.4085,0.15,,0.1515,1
,,,0.18,,,,,1
2.0,0.6,,,1.0105,,,,1
2.0,,,0.16,1.616,,,0.34,1
1.0,0.32,0.245,,,,,,1
2.0,0.52,,0.14,0.6595,,0.2035,,1
,0.5,,0.125,0.5975,,,0.166,1
0.0,,,,1.1655,,,0.1625,1
,,0.365,,,,,0.1475,1
,,,,0.3185,0.1235,,0.095,0
,,,,0.795,,,,1
1.0,,0.435,,0.765,,,,0
,0.615,0.475,,,,0.246,,1
,,,,,,,,1
1.0,0.375,,,,,,0.067,0
,0.505,0.405,,,,,,1
1.0,,0.225,,0.124,,,0.04,1
,,,,0.93,,,,1
,,,0.165,1.081,0.49,,0.279,1
0.0,,0.45,0.195,,,,,1
,0.565,0.455,0.185,0.9265,,,,1
,,,0.105,,,,0.1,0
,0.575,,0.17,,,,,1
0.0,,0.48,,1.2495,,,0.371,0
,0.45,0.34,0.13,,,0.0795,,1
2.0,0.46,0.355,,0.415,0.215,,0.13,1
2.0,0.665,0.525,,,,,0.34,0
1.0,,0.335,0.095,0.298,0.109,0.058,0.115,0
,,,0.18,1.1965,0.514,,,0
,,0.415,,,,0.158,,1
,,,0.16,0.9615,,,,1
0.0,,,0.18,,,,0.388,1
,,,,,0.564,0.323,,1
1.0,,,0.11,,,,0.075,0
0.0,,0.375,,0.6065,,0.131,,0
0.0,,0.45,,,0.385,,0.265,1
0.0,,0.365,0.125,0.4785,,0.1045,,0
1.0,,,,,,,,0
0.0,0.68,,,,,,0.625,1
,,0.55,0.195,,0.727,0.36,0.445,1
,0.545,,0.145,,,0.1245,,1
,,0.5,,,0.593,,,1
2.0,0.48,0.365,0.12,,,,0.14,0
1.0,0.33,,,,,,,0
1.0,,,,,0.1385,,,0
1.0,,0.185,,,,0.0165,,0
,0.44,0.35,,,,,,1
2.0,,,,1.9565,0.7125,0.541,,1
,,,,,0.0935,,,1
2.0,0.51,,,0.7175,0.3725,0.158,0.17,1
,,,0.15,,,,,1
1.0,0.355,,,,0.097,0.053,,0
,0.64,0.485,,,,,0.3175,1
1.0,,,,,0.0925,0.038,,0
,0.645,,,,0.6165,,,1
,0.575,0.45,0.1,0.9315,,,,1
,,0.27,0.1,,0.08,,,0
2.0,0.57,,,,,0.2215,0.235,0
1.0,0.155,0.105,,,,,,0
,0.21,,,,0.0155,,,0
,0.165,0.115,,,0.0055,,0.005,0
,,,0.125,,0.245,,,1
,,,,0.1365,,,0.035,0
,0.63,0.515,,,0.4105,,,1
,0.435,0.325,,0.367,0.1595,,0.105,0
,0.61,0.47,,,0.497,0.2175,,1
,,0.435,0.14,,0.341,,,0
,0.42,0.305,,,,,,0
,,0.535,0.175,,,0.2765,,1
,0.68,,0.165,,0.724,,0.406,1
,0.5,,,,,,,1
1.0,,0.29,0.14,0.3,0.14,,0.0825,0
0.0,,0.55,,,,0.3045,0.33,1
,,,0.18,,0.479,0.2565,,1
,,,0.155,1.1285,,,0.34,1
1.0,,,0.125,,,,0.175,0
,,,0.125,,,,,1
,,,,,0.0125,0.0095,,0
,,,,,,0.212,,1
,0.25,,0.06,0.0635,0.0275,,0.02,0
,,,,,,0.021,,0
,0.43,,,,,0.0665,0.12,0
,0.545,0.425,0.14,,0.305,,,1
2.0,0.57,,0.125,,,,0.275,1
,,,,,,0.1355,0.205,1
,,,,,,,,1
2.0,,,,0.3895,,,0.103,1
,,,,,,0.157,,0
,,0.44,,,0.336,,,0
,,,,0.5225,0.201,,,0
,,0.265,,0.209,,,,1
2.0,,0.435,0.155,0.8915,,,0.25,1
,0.595,,,,0.382,0.2395,,1
1.0,0.47,0.375,,,,0.108,0.17,1
2.0,,0.52,,,,,,1
1.0,,,0.08,,,,,0
,,,,1.235,0.5115,,,1
,0.655,0.54,,,,0.296,,1
,0.475,,,,0.2775,,0.155,1
,,,0.145,,,0.2445,,1
2.0,,,,,,0.2235,0.36,1
,0.635,0.525,,,,0.3,0.3745,1
,,,0.155,,,,,1
,,,0.095,,,0.008,,0
0.0,,,,0.46,,,,0
,0.445,0.32,,0.414,0.199,,,0
2.0,0.6,,,,,0.2205,,1
,,,,,,0.292,,1
2.0,,,,,0.4615,,,1
,,0.515,0.175,1.6185,,0.409,,1
,,,0.195,1.859,,,,1
2.0,0.715,,,1.6755,0.889,0.313,,1
,0.41,,0.105,,,0.0665,0.103,0
,,0.59,,,,,,1
,,,,,0.4015,,0.245,1
,,,0.15,,,0.2435,,1
2.0,0.67,,0.2,1.269,,,0.351,1
1.0,,,,,0.056,0.0365,,0
0.0,,0.375,,,,,0.22,1
0.0,,,0.165,,0.554,,0.32,1
,,0.53,,,0.519,0.2625,,1
,,,,,0.6175,0.4255,,1
,0.665,,0.165,,,0.302,,0
,,,,,,,,1
,,0.46,,,,0.2385,,1
,,,,1.3655,,0.2595,,1
,0.565,,0.115,,,0.197,,1
,,0.485,,,,0.2865,0.278,1
,,,0.13,0.5885,,,,1
,0.62,,,1.274,,0.3065,0.32,1
2.0,,,0.175,0.9415,,,,1
,0.585,0.475,0.16,,,,,1
,,,,,,,0.485,1
2.0,,,0.11,,,0.0885,,0
,,0.43,0.155,,,,,0
0.0,,0.56,,,,,0.44,1
,,0.19,,,0.0445,0.017,,0
,0.655,,0.2,,,,,1
,0.57,,,1.0375,,,,1
,,,,,0.583,,0.333,0
,0.51,,,0.6025,,0.143,0.162,0
2.0,,,,0.217,0.0885,0.0495,0.0715,0
0.0,,,,1.3165,,0.2815,0.28,1
,0.365,,,0.196,0.0865,,0.0605,0
2.0,,,,,0.143,0.0645,,1
,0.445,0.345,,,,,,1
,0.58,,0.165,1.1015,,0.2095,,1
,,,0.165,1.128,,0.2195,,1
,,,,0.226,0.1135,,,0
,0.515,,0.135,,,0.2495,,0
,0.395,,,,0.1445,,0.082,0
,0.53,,,,,,0.335,1
0.0,0.505,,0.175,,,0.15,,1
,,,0.12,0.4155,,0.0885,,0
,,0.475,0.15,1.1845,,,,1
2.0,0.57,0.46,,0.9035,0.4075,,0.214,0
0.0,,,,,,,,0
,,,,,,,,1
,,,,,,,,1
,0.415,0.315,0.125,,0.068,,,1
2.0,,,,0.9175,0.2775,0.243,,1
,0.57,0.45,0.135,,,0.204,,1
,,,,,0.292,0.206,0.255,1
,,0.335,0.115,,0.166,,0.135,0
,0.4,,,0.314,,,0.1,1
,0.38,,,0.281,,,,1
0.0,0.625,,,1.3235,,0.3055,,1
0.0,0.69,0.55,,,,,,1
2.0,,,,0.7345,,,,1
,0.41,0.31,0.09,0.3335,,,,0
,0.45,,,,0.25,0.1915,0.265,1
,,,0.215,2.173,0.9515,0.564,,1
1.0,0.475,,,,0.206,,,0
1.0,0.49,,0.12,,0.2205,,0.1745,1
,,0.36,,0.4705,,,,0
,,0.44,0.155,,0.4935,0.1855,,1
1.0,,,0.165,0.8605,,,,1
,,,,,,0.161,,1
,,0.425,0.13,0.648,,,,0
,0.24,,0.045,0.07,,,,0
,,,,,,0.032,,0
1.0,0.605,,,1.238,0.6315,,,1
1.0,0.48,,,0.474,,,,1
2.0,,,,,,,,1
0.0,0.675,0.52,0.175,,,,,1
,,,,1.0485,0.507,,,1
2.0,,0.455,0.15,0.9335,0.382,,,1
2.0,,,,,,,,1
,,,,,,,,1
1.0,,,,0.398,0.1185,0.0645,,0
,0.34,0.265,0.08,,,,0.055,0
,,0.28,,,,0.0455,0.067,0
1.0,,,,0.033,0.0145,,,0
2.0,0.62,,,1.195,0.4605,,,1
,,,,,,,,1
,0.645,0.515,,1.212,0.515,0.2055,,1
,0.665,,,1.2475,0.4625,0.2955,0.3595,1
,0.505,,0.125,,,,0.2,1
,0.445,,,0.4425,,,0.135,0
,0.48,,,,0.2385,,,1
0.0,0.63,,,,0.536,,,1
2.0,,,0.15,1.309,,0.4405,0.325,1
,,0.575,,2.1505,1.0745,,,1
,,0.55,0.16,1.6365,,,,1
,,,,0.9225,,,,1
2.0,,,0.15,1.1605,,0.2615,,1
,,,,,,,0.25,1
,,0.21,,,,0.0285,,0
,,0.435,0.175,,0.4055,,,1
,,,0.115,0.507,,,,0
,,0.325,,0.346,,,0.095,0
,,,,,,0.2715,,1
,,,,0.362,0.1575,,,0
,,,,,,0.021,0.034,0
,,,,,,,,1
,0.66,0.535,0.2,,,0.318,0.54,1
,0.575,,0.155,,,,0.34,1
,,,,,0.4315,,,0
1.0,0.395,0.305,0.105,,,,,0
1.0,,,,,0.285,,,1
,0.65,0.515,,,0.495,,,1
,,0.365,0.125,,0.163,,0.151,0
1.0,0.615,,,0.9885,,,0.345,1
0.0,,,,,,,0.15,0
,0.62,,,0.907,,,,1
,,0.405,0.12,0.913,,,0.2065,1
,0.565,0.47,0.195,1.142,,0.258,,1
2.0,0.425,,,,,0.0935,,1
,0.695,,,,,0.334,0.471,1
2.0,,,0.175,1.292,,,,1
,0.165,,,,0.0065,,,0
2.0,,,0.175,1.024,,,,1
,,0.26,,0.1765,,0.0355,,0
,,0.325,,,,,,1
0.0,0.55,,,0.9905,0.544,,,1
1.0,0.375,,,,,,,0
,0.62,,,1.615,0.5105,,,1
0.0,,,0.115,,,,,1
2.0,0.47,,,,0.222,,0.17,1
,,,,,,,,1
0.0,,,0.175,,,0.2165,0.3595,0
,,,,,,,0.3855,1
,0.7,0.575,0.205,1.7975,0.7295,,,1
,,,,,,,,1
,,,0.145,0.7765,,,,1
0.0,,0.38,0.145,,,,,1
,,,0.1,,0.1215,,0.09,0
2.0,,,,,,,,1
,0.57,,,,,,0.295,1
,,,,0.014,,0.0025,,0
0.0,,,,0.3055,,,,0
,,,0.145,0.705,0.3065,,,1
0.0,0.665,0.515,,,,,,1
,,,0.095,,,0.0515,,0
,,0.52,,1.6885,,0.407,,1
,,,,,,0.13,,0
,,0.49,,1.218,,,,1
1.0,,,0.1,,,0.037,0.075,1
,0.555,,,,0.307,0.1525,0.26,1
2.0,,,,1.5945,,0.3845,0.4505,1
,0.595,,,,0.526,,0.314,1
0.0,,,0.135,0.8435,,,0.185,0
,,,,,,0.207,0.2725,0
,0.485,0.36,,,,0.1025,,0
,,,0.185,,,0.318,,1
,0.7,,0.175,,,,,1
,0.62,,,,0.4995,0.2435,,1
,,,,1.3455,,,,1
,,,0.18,,,,,1
,0.58,0.455,0.155,,0.315,,0.32,1
,,0.485,0.16,1.15,,,,1
0.0,,,,0.5725,,,,1
,0.465,0.345,,0.4415,,0.0905,,0
,,,0.13,,0.3125,,0.2035,0
,0.525,0.4,,,0.305,0.16,,0
,,0.415,,0.8415,0.314,,,1
,0.63,,0.15,,0.433,,,0
,,0.375,0.13,0.523,0.214,,,0
,,,,,,,0.235,1
2.0,,0.465,,,,0.13,0.141,0
,0.565,,,0.744,,0.13,0.1685,1
,,,0.15,0.597,0.2615,,0.178,1
,0.635,0.51,0.17,,,,,1
1.0,0.495,,0.12,0.589,,,0.1405,0
,0.69,,,,,,,1
2.0,0.545,0.39,0.135,,0.4225,,0.156,0
,,,0.135,0.56,,0.137,0.145,1
2.0,0.54,0.41,0.13,,,0.1065,0.175,0
,,,,,,0.1395,0.22,1
0.0,,,0.155,,,0.2855,0.41,1
0.0,,,,,,0.244,,1
,,,,0.4385,,0.098,,1
2.0,0.56,,,,,,,1
,,,,,0.4355,,,1
,,0.56,,,0.6055,,,1
2.0,0.28,0.2,,,,0.0215,0.03,0
,,0.19,,,,,,0
,0.485,0.365,,0.5885,0.27,,,1
,,,0.065,0.1235,0.059,0.026,0.0315,0
,0.595,,0.16,1.1405,,,,0
,,,,0.17,,0.039,,1
1.0,0.475,,,,,0.1105,0.142,1
2.0,,,0.155,0.7385,0.3515,,0.215,1
2.0,,0.53,,,0.667,0.2945,,1
,0.695,0.53,,,,0.3025,,1
2.0,,,,0.393,0.13,,,1
0.0,,,,0.811,0.3875,,0.2285,1
2.0,,,0.18,1.3705,,,0.3705,1
1.0,,,0.12,,,0.131,0.235,1
,,,0.135,,,,0.2655,1
,0.485,,,0.968,,,,1
,,,0.165,1.39,,,0.3,1
2.0,,,0.12,0.612,0.327,,,0
,,,,1.539,,,0.57,1
2.0,0.6,0.45,,0.877,0.4325,0.155,0.24,1
1.0,,0.35,0.105,0.4445,0.213,0.107,0.1115,0
,,,0.18,0.64,,,,1
,,0.465,0.125,,,,,1
,0.55,,0.16,,0.2885,,,1
,0.42,0.32,0.115,0.409,,,,0
,0.325,,,0.1745,,,,0
,0.555,0.43,0.14,0.7545,0.3525,,,1
0.0,,,,,,0.246,,1
,,,,1.041,0.54,,,1
,,,,,,,0.275,1
1.0,,0.21,,,,0.0375,,0
,,0.425,,,,,0.245,1
0.0,,,0.185,,,0.2485,,1
,0.58,,,,,,0.275,1
,0.585,,0.185,,,0.1615,,1
,,,,,,,,1
,0.715,,,,,0.407,,1
,,,0.16,,,,,1
,0.59,0.485,,,0.39,0.182,0.29,1
,0.295,,,0.125,,,0.043,0
1.0,,,,,,0.106,,0
,0.725,0.565,0.215,,,0.4725,,1
,,0.385,,0.6425,0.3195,,,0
1.0,,,0.095,,,,,0
,,,,0.9325,,0.271,0.29,1
2.0,,0.38,,0.5835,0.2295,,,1
1.0,,,,,,,0.179,1
,,,,0.6855,,,,1
,,,,0.2335,0.095,,,1
,,0.5,,,0.596,,,1
,0.655,,,,,,0.335,1
,,,0.12,0.8685,0.418,,,0
,,,0.13,,,,,1
,,,0.145,,0.4415,,,1
,,0.34,,,,0.095,,0
,0.645,,,,0.7035,0.365,,1
,,,,1.229,,0.29,,1
,0.39,,,0.215,0.0845,0.034,0.079,0
,0.695,,,1.8385,,0.396,,1
0.0,0.62,,0.2,1.2255,,,0.435,1
,,,,,,,,1
1.0,0.19,,0.045,0.0265,0.009,,0.009,0
,,,,,,,0.468,1
0.0,,,,1.2125,,,,1
,,0.48,,1.244,,,0.305,1
2.0,,0.41,,0.625,,0.16,,1
,0.62,0.485,,,0.462,0.231,,1
,0.335,,0.08,,,0.0355,0.05,0
0.0,,,,0.433,0.1525,,,1
1.0,,,,0.4545,0.171,,0.158,0
,0.535,0.425,,,,,,0
,,,,,,0.0185,,0
,,,0.09,,,0.041,,0
,,0.405,,,0.6115,0.342,,1
,,,0.04,,0.021,,0.0065,0
,,0.495,,,,0.2635,,1
,,,,,,,,1
