sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
,0.51,,0.145,0.7665,0.3985,0.14,0.1805,0
1.0,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02,0
0.0,0.6,0.48,0.18,1.0645,0.4495,0.2455,0.325,1
0.0,0.725,,0.21,2.1425,1.03,0.487,0.503,1
,0.64,,0.215,1.779,0.4535,0.2855,0.55,1
,0.55,0.43,,0.8395,0.3155,0.1955,0.2405,1
2.0,0.565,0.455,0.17,0.9065,0.342,0.156,0.32,1
1.0,0.355,,0.085,0.2905,0.095,0.0395,0.115,0
0.0,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,1
,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,1
2.0,0.64,0.485,0.16,1.006,0.456,0.2245,,1
0.0,0.49,0.385,0.15,0.7865,,0.14,0.24,1
0.0,0.605,0.49,0.15,1.1345,0.4305,0.2525,0.35,1
2.0,0.685,0.535,0.155,1.3845,0.6615,0.2145,0.4075,1
0.0,0.48,0.38,0.145,0.59,,,0.23,1
,,,0.09,0.2265,,0.0575,0.065,0
0.0,0.525,0.425,0.14,0.8735,0.4205,,0.2225,1
2.0,0.51,0.395,0.145,0.6185,0.216,0.1385,0.24,1
0.0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,1
,0.32,0.24,0.07,0.133,0.0585,0.0255,0.041,0
0.0,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,1
1.0,0.435,0.325,0.12,0.3995,0.1815,0.061,0.1125,0
2.0,0.565,0.455,0.155,0.9355,,,0.26,1
2.0,0.65,0.505,0.17,1.5595,0.695,0.3515,0.395,1
1.0,,0.36,0.1,0.4635,0.2325,0.093,0.115,0
0.0,0.605,0.48,0.14,0.991,0.4735,0.2345,0.24,0
1.0,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,1
2.0,0.605,0.475,,1.161,,0.2455,0.275,1
2.0,0.565,0.425,0.1,,0.3055,0.166,0.18,1
2.0,0.735,,0.205,2.087,0.909,0.474,0.625,1
1.0,0.45,0.35,0.11,0.514,0.253,,0.14,0
,0.65,0.5,,1.1445,0.485,0.218,,1
0.0,0.58,,0.235,1.071,0.3,0.206,0.395,1
1.0,0.65,0.52,0.15,1.238,0.5495,0.296,0.3305,1
2.0,0.645,0.505,0.165,1.307,0.4335,0.262,0.52,1
1.0,0.345,0.265,0.1,0.2455,0.111,0.0535,0.065,0
2.0,0.59,,0.135,0.966,0.439,0.2145,,1
1.0,0.275,0.205,0.065,0.101,0.041,0.021,0.034,0
1.0,0.235,0.175,0.08,0.0645,0.0215,0.0175,,0
2.0,0.33,0.255,0.095,0.1875,0.0735,0.045,0.06,0
,0.635,0.49,0.175,1.375,0.623,0.2705,,1
2.0,0.575,0.455,0.155,1.013,,0.2085,0.295,1
,0.525,,0.12,0.702,0.3335,0.1465,0.22,1
0.0,0.67,0.54,0.165,1.5015,0.518,0.358,0.505,1
2.0,0.61,,0.15,1.1625,0.565,0.258,,1
0.0,0.645,0.5,0.17,,0.4805,0.274,0.355,1
2.0,0.665,0.515,0.19,1.6385,0.831,0.3575,0.371,1
2.0,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,1
,0.625,,0.15,1.2415,0.5235,0.3065,0.36,1
0.0,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,1
0.0,0.7,0.575,0.2,1.7365,0.7755,0.3965,0.461,1
0.0,0.655,0.515,0.2,1.494,0.7255,0.309,0.405,1
2.0,0.72,0.585,0.22,1.914,0.9155,0.448,0.479,1
,0.565,0.44,0.155,0.868,0.348,,0.26,1
2.0,0.72,0.565,0.19,2.081,1.0815,0.4305,0.503,1
1.0,0.495,0.4,0.105,0.602,,0.1265,0.19,0
0.0,0.61,0.48,0.175,,0.391,0.216,0.42,1
,0.525,0.44,,0.7115,,0.159,0.1915,0
2.0,0.59,0.45,0.16,0.998,0.445,0.214,0.301,1
2.0,0.695,0.515,0.175,1.5165,,0.4105,0.39,1
1.0,0.5,0.375,0.14,0.559,0.2375,0.135,,1
2.0,0.54,0.42,0.19,0.6855,0.293,0.163,0.38,1
2.0,0.52,0.39,0.12,0.6435,0.2885,0.157,0.161,0
,0.47,,0.12,,0.2295,0.1495,0.15,1
0.0,0.565,0.46,,0.8765,0.3455,0.1925,0.275,1
0.0,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,1
,0.485,0.355,0.105,0.498,0.2175,0.096,0.1525,1
2.0,0.605,0.445,0.14,0.982,0.4295,0.2085,0.295,1
0.0,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,1
,0.52,0.4,0.11,0.597,0.2935,0.1155,0.16,0
0.0,0.61,0.485,0.15,1.2405,,0.2915,0.3085,1
2.0,0.475,0.385,0.12,0.562,0.289,0.0905,0.153,0
1.0,0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185,0
2.0,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,1
2.0,0.57,0.45,0.145,0.95,,0.2235,0.2845,1
1.0,0.23,,0.05,0.064,0.0215,0.0135,0.02,0
1.0,0.32,0.235,0.09,0.183,0.098,0.0335,0.042,0
2.0,0.585,0.46,0.15,1.206,0.581,0.216,0.323,1
2.0,0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,1
2.0,0.375,0.29,0.1,0.276,,,0.085,1
1.0,0.53,0.41,0.15,0.612,0.2435,0.1525,0.1895,1
2.0,0.59,0.455,0.16,1.09,0.5,0.2215,,1
0.0,0.575,0.47,0.165,0.869,0.435,0.197,,1
1.0,0.415,,0.105,0.33,,0.0705,0.095,0
1.0,0.365,,0.105,0.2155,,0.0475,,0
1.0,0.56,0.435,0.135,0.72,0.329,,0.251,1
0.0,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,1
0.0,0.57,0.455,0.165,1.0595,0.44,0.2195,0.285,1
1.0,0.53,0.42,0.13,0.8365,0.3745,0.167,0.249,1
,0.615,0.475,0.17,1.1825,0.474,,0.24,1
0.0,,0.505,0.17,1.3435,,0.297,0.355,1
2.0,0.6,0.45,0.16,1.142,0.539,0.225,0.307,1
0.0,0.735,0.565,0.225,2.037,0.87,0.5145,0.5675,1
0.0,0.5,0.4,0.125,,0.261,,0.22,1
1.0,0.44,0.335,0.115,0.4215,0.173,0.0765,0.113,0
0.0,0.575,0.465,0.195,0.9965,0.417,0.247,0.47,0
2.0,0.575,,0.14,0.737,0.325,0.1405,0.237,1
,0.49,0.39,0.135,,0.215,0.125,0.1845,1
,0.545,0.42,0.145,0.778,0.3745,0.1545,0.205,0
0.0,0.475,0.375,0.125,0.5785,0.2775,0.085,0.155,1
2.0,0.44,0.35,,0.451,0.171,0.0705,0.184,1
2.0,,0.54,0.21,,0.8345,0.408,0.437,1
0.0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,1
0.0,0.47,0.36,0.11,0.4965,0.237,0.127,0.13,0
1.0,0.23,0.165,0.06,,0.019,0.0145,0.036,0
2.0,,0.44,0.16,0.9615,0.483,0.166,0.275,1
0.0,0.655,0.53,0.19,1.428,,0.318,0.565,1
0.0,0.5,0.375,0.14,0.604,0.242,0.1415,0.179,1
2.0,0.46,0.375,0.13,0.5735,0.2505,,0.195,1
2.0,0.385,0.305,0.09,0.2775,0.109,0.0515,,1
2.0,0.64,0.51,0.19,1.613,0.6215,0.361,0.47,1
1.0,0.55,0.42,0.115,0.668,0.2925,0.137,0.209,1
0.0,0.54,,0.15,0.8115,0.3875,0.1875,0.2035,1
1.0,0.36,,,,0.1065,,0.062,0
2.0,0.62,0.5,0.165,1.307,,0.2545,0.315,1
0.0,0.53,0.42,0.13,1.001,0.34,0.226,0.265,1
0.0,0.63,0.475,0.15,1.172,0.536,0.254,0.316,1
2.0,0.555,0.435,0.145,,0.4985,0.168,0.2385,1
0.0,0.645,0.51,0.2,1.5675,0.621,0.367,0.46,1
1.0,0.33,0.26,0.08,0.19,,0.0385,0.065,0
1.0,0.63,0.49,0.17,1.217,0.5515,0.212,0.31,1
2.0,0.515,0.35,0.155,0.9225,0.4185,0.198,,1
1.0,0.51,0.395,0.105,0.5525,,0.127,0.165,0
1.0,0.315,0.235,0.08,0.18,0.08,0.045,0.047,0
2.0,0.57,0.465,0.125,0.849,0.3785,,0.24,1
1.0,0.46,0.335,0.11,0.444,0.225,0.0745,0.11,0
2.0,0.555,0.435,,0.9205,0.404,0.2275,0.255,0
2.0,0.745,0.565,0.215,1.931,,0.4585,0.5,1
2.0,0.555,0.44,0.15,0.755,0.307,,0.26,1
1.0,0.345,0.27,,0.2135,0.082,0.0545,0.07,0
2.0,0.71,,,1.9485,,,0.495,1
2.0,0.575,0.48,0.15,0.9465,0.4355,0.2605,0.2505,1
1.0,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,1
2.0,,0.445,0.16,0.984,0.49,0.201,0.27,1
0.0,0.52,0.43,0.15,0.728,0.302,,0.235,1
2.0,0.77,0.6,0.215,2.1945,1.0515,0.482,0.584,1
1.0,0.53,0.395,0.125,0.6235,0.2975,0.108,0.195,1
0.0,0.635,0.51,0.17,1.2235,0.532,0.271,,1
2.0,0.35,0.26,0.09,0.195,0.0745,0.041,0.0655,1
2.0,0.545,0.42,0.14,0.7505,0.2475,0.13,,1
1.0,0.58,0.46,0.14,0.9265,0.4135,0.1845,0.27,1
2.0,0.475,0.395,0.135,0.592,0.2465,0.1645,0.2,1
1.0,0.38,0.275,0.095,0.1375,0.086,0.0585,,0
2.0,0.735,0.57,,1.88,0.9095,0.387,0.488,1
0.0,0.72,0.575,0.17,1.9335,,0.389,0.51,1
0.0,0.425,0.325,0.135,,0.1465,0.079,0.14,1
1.0,0.42,0.32,0.115,0.376,0.169,0.092,0.1,0
2.0,0.525,,0.155,0.842,0.428,,0.2045,1
1.0,0.295,0.225,,0.124,0.0485,0.032,0.04,1
0.0,0.55,0.465,0.18,1.2125,0.3245,0.205,0.525,1
0.0,0.505,0.385,,,0.243,0.1075,0.21,1
0.0,,0.57,0.205,1.842,0.625,0.408,0.65,1
1.0,0.47,0.355,0.12,0.3685,0.126,,0.1365,0
1.0,0.32,0.24,0.09,0.1575,0.07,0.0265,0.0425,0
1.0,0.51,0.4,0.145,0.5775,0.231,,0.177,1
0.0,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,1
,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,1
2.0,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,1
,0.515,0.395,0.125,0.6635,0.32,0.14,0.17,0
,0.27,0.195,0.08,0.1,0.0385,0.0195,0.03,0
0.0,0.69,0.54,0.195,1.2525,,0.3975,0.462,1
0.0,0.695,0.535,0.2,,0.667,0.334,,1
1.0,0.4,0.31,,0.2875,0.1145,0.0635,0.095,1
,0.625,,0.155,1.1955,0.643,0.2055,0.3145,1
1.0,,0.31,0.1,0.2865,0.115,0.0735,0.085,0
0.0,0.58,0.44,,1.073,0.4005,0.2345,,1
2.0,,0.495,0.175,1.2695,0.605,0.271,0.328,1
2.0,,0.385,0.165,0.791,0.375,0.18,0.1815,1
0.0,0.575,,0.17,1.1,0.506,0.2485,0.31,1
0.0,0.52,0.405,0.14,0.6915,0.276,0.137,0.215,1
0.0,0.55,0.425,0.125,0.964,0.5475,0.159,0.215,0
1.0,0.225,0.16,0.045,0.0465,0.025,0.015,0.015,0
0.0,0.57,0.45,0.165,0.903,,0.1845,0.295,1
2.0,0.535,0.405,0.175,,0.548,0.3265,0.337,1
1.0,0.425,0.32,0.085,0.262,0.1235,,0.0725,0
1.0,0.59,0.46,0.145,0.9015,0.419,0.1785,0.26,1
0.0,0.685,0.54,0.215,1.7025,0.664,0.3655,0.4735,1
2.0,0.57,,0.155,1.116,0.4775,0.2315,0.27,1
2.0,0.65,0.52,0.175,,0.615,0.2775,0.336,1
2.0,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245,1
0.0,0.525,0.41,0.115,0.7745,0.416,,0.18,0
0.0,0.56,0.46,0.18,0.97,0.342,0.196,0.355,1
1.0,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,0
0.0,0.585,0.465,0.145,0.9855,0.4325,0.2145,,1
1.0,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,1
0.0,0.625,,0.2,1.3235,0.6075,0.3055,,1
0.0,,0.5,0.15,1.2475,0.4625,0.2955,0.3595,1
2.0,0.64,0.5,0.175,1.273,,0.2925,0.405,1
1.0,0.405,0.25,0.09,0.2875,0.128,0.063,0.0805,0
2.0,0.715,0.525,0.2,1.89,0.95,0.436,0.4305,1
0.0,0.65,0.475,,1.3875,0.58,0.3485,0.3095,1
1.0,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,0
,0.655,0.505,0.165,,0.5835,0.3515,0.396,1
,0.595,0.5,0.18,1.053,0.4405,0.192,0.39,1
2.0,0.26,0.2,,0.096,0.044,0.027,,0
0.0,0.455,0.375,0.125,0.458,0.1985,0.111,0.12,1
2.0,0.65,0.51,,1.3165,0.6345,0.2605,0.364,1
2.0,0.625,0.495,0.155,1.0485,0.487,,0.3215,1
2.0,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,1
1.0,0.325,0.24,0.075,0.1525,,0.0645,0.043,0
0.0,0.63,0.5,0.16,1.22,0.4905,0.3,0.345,1
2.0,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,1
0.0,0.585,0.485,0.15,1.079,0.4145,0.2115,0.356,1
2.0,0.59,0.465,0.155,,0.5245,0.2615,0.275,1
0.0,0.57,0.445,0.155,,0.282,0.159,0.235,1
2.0,0.56,0.435,0.18,0.889,0.36,0.204,0.25,1
1.0,0.385,0.28,0.1,,0.1305,0.061,0.0725,0
0.0,0.58,0.46,0.15,0.9955,0.429,,0.26,1
0.0,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,0
0.0,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15,1
0.0,,,0.145,1.107,0.402,0.2415,0.31,1
2.0,0.53,0.415,0.13,,,0.1945,0.265,1
1.0,0.475,0.355,0.135,0.4775,0.2145,0.09,,0
2.0,0.635,0.495,0.15,1.081,,0.242,0.31,1
0.0,0.74,0.575,0.22,2.012,,0.5265,0.471,1
2.0,0.6,0.495,0.165,,0.485,0.2775,0.34,1
2.0,0.675,,0.185,,0.876,0.3135,0.469,1
1.0,0.205,0.155,0.045,0.0495,0.0235,0.011,,0
2.0,0.695,0.525,0.175,1.742,,0.389,,1
2.0,0.635,0.5,0.18,1.154,,0.2315,0.387,1
,0.52,,0.175,0.753,0.258,0.171,0.255,0
,0.63,0.465,0.15,,0.537,0.188,0.176,0
2.0,0.605,0.475,0.15,1.15,0.575,0.232,0.297,1
2.0,0.585,0.43,0.16,0.955,0.3625,0.176,,1
1.0,0.43,,0.105,0.4405,0.2385,0.0745,0.1075,0
1.0,0.33,0.25,0.075,0.1405,0.056,0.035,,0
1.0,0.35,0.265,0.095,0.199,0.073,,,0
2.0,,0.45,0.185,1.283,,0.276,0.425,1
2.0,0.62,0.495,0.175,1.806,,0.3285,0.725,1
0.0,0.65,0.5,,1.4415,0.741,0.2955,,1
1.0,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,1
1.0,0.41,0.31,0.11,0.315,0.124,0.082,0.095,1
2.0,0.48,0.375,0.12,0.5895,0.2535,0.128,,1
1.0,0.53,0.4,0.125,0.617,0.279,0.127,0.19,0
2.0,0.635,,0.19,1.467,0.5825,,0.42,1
1.0,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,1
0.0,0.645,0.52,0.21,1.5535,0.616,0.3655,,1
2.0,0.415,0.325,0.14,0.417,0.1535,0.1015,0.144,1
0.0,0.565,0.505,0.21,1.2765,0.501,0.279,,1
1.0,0.47,0.35,0.13,0.466,0.1845,0.099,,1
0.0,0.595,,0.15,0.98,0.4115,0.196,0.2255,1
1.0,,0.18,,0.0685,0.0245,0.0155,0.0225,0
0.0,0.62,0.52,0.225,1.1835,0.378,0.27,0.395,1
2.0,0.34,0.255,0.095,0.213,0.081,0.034,0.07,1
1.0,,0.31,0.095,0.3075,0.139,0.0745,0.093,0
2.0,0.645,,0.19,1.539,0.6115,0.408,0.445,1
2.0,0.53,,0.12,,0.3355,0.1635,0.1345,1
2.0,0.505,,0.125,0.642,0.289,0.133,0.155,1
0.0,0.46,0.355,,0.517,0.2205,0.114,0.165,1
0.0,0.605,,0.16,1.0835,0.5405,0.2215,,1
,,0.375,0.12,0.529,0.2235,,0.16,0
0.0,0.39,0.3,,0.265,0.1075,0.06,0.0865,1
0.0,0.505,0.39,0.125,0.5445,0.246,0.15,0.1405,0
2.0,0.385,,0.115,0.2685,0.0975,0.0825,0.085,0
1.0,0.39,0.31,,,,0.064,0.115,1
1.0,0.51,0.405,0.125,0.6795,0.3465,0.1395,,0
0.0,0.62,0.465,0.14,1.1605,0.6005,0.2195,0.307,1
2.0,,0.39,0.12,0.653,0.3315,0.1385,0.167,1
2.0,0.515,0.4,0.125,0.955,0.341,0.2535,0.26,1
2.0,0.57,0.45,,0.91,0.326,0.1895,0.355,1
1.0,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,0
0.0,0.68,0.55,,1.473,,,0.4295,1
2.0,0.555,0.425,0.15,,,0.1845,0.1965,1
0.0,0.59,0.46,0.16,1.0115,0.445,0.2615,,0
2.0,0.6,0.475,0.15,0.99,0.386,0.2195,0.3105,1
1.0,0.54,0.415,0.11,0.619,0.2755,0.15,0.1765,1
1.0,0.39,0.295,0.1,0.279,0.1155,0.059,0.08,0
2.0,0.68,0.545,0.185,1.672,0.7075,0.364,0.48,1
0.0,0.64,0.475,,1.0725,0.4895,,0.31,0
0.0,0.605,0.46,0.17,1.122,0.347,0.3045,0.315,1
2.0,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262,1
0.0,0.61,0.45,0.16,1.136,,0.311,0.3,1
1.0,,0.42,0.12,0.5965,0.2555,0.141,0.177,0
0.0,0.605,0.495,0.19,1.437,0.469,,0.41,1
,0.66,0.53,0.17,1.326,0.519,0.2625,,1
2.0,0.605,0.48,0.17,1.1835,0.582,0.2365,0.317,1
0.0,,0.515,0.215,1.498,0.564,0.323,0.425,1
2.0,,,0.135,0.5415,0.2175,,0.19,1
2.0,0.625,0.5,0.14,1.096,,0.2165,0.295,1
1.0,0.39,0.315,0.09,0.3095,0.147,0.05,0.09,0
