sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
2.0,0.46,0.35,0.125,0.5165,0.1885,0.1145,0.185,1
0.0,0.69,,0.19,1.492,,0.3905,0.42,1
2.0,0.655,0.51,0.215,,0.8885,0.4095,,1
0.0,0.29,0.21,0.075,0.275,0.113,0.0675,0.035,0
1.0,,0.26,0.08,0.1795,0.074,0.0315,,0
2.0,0.55,0.45,0.155,,0.343,,0.25,1
0.0,0.59,0.46,,1.0115,0.445,,,0
0.0,0.6,0.475,0.155,,0.653,0.1695,0.3205,1
0.0,0.56,,0.19,0.714,0.283,,0.275,1
1.0,,0.475,0.145,,0.5165,,0.28,1
1.0,0.235,0.17,0.065,0.0625,0.023,0.014,,0
2.0,0.53,0.435,,0.699,0.288,0.1595,0.205,1
2.0,0.48,0.37,0.13,,0.349,0.1155,0.135,0
0.0,0.37,0.28,0.11,0.2305,0.0945,,0.075,1
2.0,0.405,0.305,0.12,0.3185,0.1235,0.0905,0.095,0
0.0,0.375,0.29,0.08,0.282,0.1405,0.0725,,0
1.0,,0.345,0.12,,0.169,0.0825,0.13,0
,0.615,0.46,0.17,1.0565,0.4815,0.272,0.27,1
0.0,0.65,0.495,0.155,1.337,,0.3195,0.335,1
,0.44,0.34,0.105,0.344,0.123,0.081,0.125,0
1.0,,,0.18,1.1785,0.4675,0.2655,0.39,1
2.0,0.46,0.36,0.135,,0.1955,0.107,0.235,1
2.0,,0.52,0.165,1.39,0.711,0.2865,0.3,1
2.0,,0.485,0.155,1.278,,0.275,0.31,0
2.0,0.545,,0.14,,0.4615,0.127,0.218,1
1.0,0.42,0.3,0.105,0.316,0.1255,0.07,,0
1.0,0.53,0.38,0.125,,0.292,0.113,0.185,0
2.0,0.5,0.355,0.14,0.528,0.2125,0.149,,1
,0.18,0.135,0.08,0.033,0.0145,,0.01,0
1.0,0.45,0.33,0.105,0.3715,0.1865,,,0
0.0,,0.45,0.15,0.938,0.467,0.203,0.225,0
0.0,0.6,0.47,,0.97,0.4655,0.1955,,1
1.0,0.525,0.4,0.13,0.6445,0.345,,0.2,0
1.0,0.5,0.4,0.12,0.616,0.261,0.143,0.1935,0
0.0,0.565,0.445,0.125,0.8305,0.3135,0.1785,0.23,1
2.0,,,,0.032,0.01,0.008,,0
0.0,,0.48,0.16,1.199,0.5265,0.335,0.315,1
,0.515,0.395,0.125,0.5805,0.2365,0.1075,0.19,1
,,,0.17,1.6115,0.8415,0.306,0.395,1
0.0,0.62,0.48,0.23,1.0935,,0.245,0.355,1
1.0,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,0
0.0,0.675,0.525,0.17,1.8095,0.784,0.391,,1
0.0,,,,1.0595,0.358,,0.445,1
,0.47,0.37,0.12,0.4705,0.1845,0.1055,,1
0.0,0.475,0.36,0.12,0.5915,,0.11,0.127,0
0.0,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145,0
1.0,0.61,0.475,0.17,1.0385,,0.241,0.32,1
,0.575,0.46,0.19,0.994,0.392,0.2425,0.34,1
0.0,,0.48,0.14,0.991,,0.2345,0.24,0
2.0,0.62,,0.18,1.2555,0.5765,0.254,0.355,1
0.0,,0.4,0.125,0.615,0.2865,0.123,0.1765,0
0.0,0.55,0.43,0.155,0.785,,0.227,0.233,1
2.0,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264,1
,0.49,0.4,0.135,0.624,0.3035,,0.169,0
1.0,0.325,0.25,0.055,0.166,0.076,,0.045,0
,0.405,,0.1,0.271,0.0965,0.061,0.091,0
2.0,0.525,0.4,0.14,0.7325,0.334,0.1575,0.17,1
2.0,0.49,0.395,0.14,0.549,,0.1275,0.15,1
1.0,0.435,0.335,0.11,0.334,0.1355,0.0775,,0
2.0,,,0.135,1.007,0.472,0.2495,0.252,0
2.0,0.715,0.545,,,0.871,0.347,0.449,1
0.0,,0.415,0.18,1.1655,,0.301,0.311,1
2.0,0.66,0.525,0.18,,0.5815,0.381,0.372,1
2.0,0.46,0.345,0.11,0.4595,0.235,0.0885,,0
1.0,0.4,0.3,0.11,0.2985,0.1375,0.071,,0
,0.645,0.52,0.18,1.285,,0.352,0.317,1
0.0,0.34,0.255,0.085,0.204,0.097,,0.05,0
1.0,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,1
2.0,0.71,0.555,0.195,1.9485,0.9455,,0.495,1
0.0,,0.385,,0.6185,0.251,,0.2,1
1.0,0.29,0.21,0.06,0.1195,,0.0235,0.03,0
1.0,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785,1
0.0,0.625,,0.16,1.217,0.5725,0.207,0.355,1
2.0,0.545,0.425,0.135,0.8445,0.373,0.21,,1
,0.46,0.38,0.13,0.639,0.3,,0.16,1
2.0,0.575,,0.155,0.948,,0.206,,0
2.0,0.545,0.45,0.15,0.978,0.3365,0.1905,0.3,1
2.0,0.59,0.465,0.155,1.136,,0.2615,0.275,1
1.0,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,1
2.0,0.66,0.525,0.2,,0.6065,0.3795,0.421,1
2.0,,0.38,0.145,0.5865,0.2385,0.144,0.185,0
,0.6,,0.15,1.13,0.575,,0.305,1
1.0,0.36,0.28,0.09,0.2255,0.0885,,0.09,0
2.0,0.375,0.28,0.095,0.2225,0.0875,,0.08,1
2.0,0.575,0.47,0.15,1.1415,0.4515,0.204,,1
2.0,0.535,0.42,0.125,0.738,0.355,0.1895,0.1795,0
0.0,0.69,0.53,0.17,1.5535,0.7945,0.3485,0.3695,1
1.0,,0.3,0.095,0.302,0.152,,0.0735,0
1.0,0.425,0.34,0.1,0.371,0.15,0.0865,0.115,0
0.0,0.545,0.445,,,,0.163,0.207,1
1.0,0.46,0.36,0.1,0.4635,0.2325,0.093,0.115,0
,0.575,0.475,0.17,0.967,0.3775,0.284,0.275,1
2.0,0.625,0.48,0.16,1.2415,0.6575,0.2625,0.2785,1
0.0,0.58,,,0.94,0.399,0.257,0.265,1
2.0,,0.405,0.13,0.738,0.2845,0.17,0.193,1
1.0,0.425,0.325,,,0.173,0.045,0.1,0
2.0,,,0.12,0.7485,0.3345,0.1315,0.22,1
2.0,0.455,0.35,0.12,0.4835,,0.144,0.16,1
2.0,0.455,0.35,0.105,0.401,,0.083,0.135,1
0.0,0.41,0.325,,,,0.077,0.12,1
0.0,0.64,0.485,0.145,1.1335,0.5525,,,1
2.0,0.505,0.38,0.13,0.656,0.227,0.1785,0.22,1
1.0,0.61,0.49,0.16,1.1545,0.5865,,0.2915,1
,,0.54,,1.46,0.6435,0.328,0.4165,1
2.0,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,1
,,,0.13,0.4195,0.1695,0.0945,0.1195,0
1.0,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184,0
2.0,0.56,0.45,0.14,0.9,,0.182,0.218,0
1.0,0.54,0.435,0.145,,0.4285,0.22,0.264,1
0.0,0.605,0.49,0.15,,0.4305,0.2525,0.35,1
1.0,0.31,0.24,0.09,0.1455,0.0605,0.0315,,0
1.0,0.605,0.48,,0.9995,0.425,0.1985,0.3,1
1.0,0.505,0.38,0.12,0.594,0.2595,0.1435,0.18,0
0.0,0.44,0.34,0.105,0.364,0.148,0.0805,0.1175,0
2.0,0.59,0.475,0.155,0.857,0.356,,,1
0.0,0.525,0.415,0.14,0.724,0.3475,0.173,0.175,0
0.0,0.46,,0.115,,0.2105,0.105,0.16,0
,0.235,0.17,0.055,0.0515,0.018,0.0105,0.0195,0
0.0,0.68,0.55,0.175,1.798,,0.3925,,1
0.0,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,1
,0.34,0.26,,0.179,0.076,0.0525,0.055,0
,0.635,0.5,0.18,1.312,0.529,0.2485,0.485,1
2.0,0.58,0.46,0.13,,,0.181,0.29,1
0.0,0.625,0.495,0.16,1.234,0.6335,0.192,0.35,1
2.0,0.385,0.3,0.095,0.24,,0.059,0.085,1
2.0,0.555,0.435,0.145,0.9685,0.4985,0.168,0.2385,1
0.0,0.53,0.455,0.165,0.9805,,0.2815,0.2965,1
0.0,0.505,0.405,,0.606,,0.1235,,1
0.0,0.455,0.35,0.14,0.5725,0.1965,0.1325,0.175,1
0.0,,0.465,0.15,1.151,0.613,0.239,0.2515,1
0.0,,0.44,0.155,,0.4935,0.1855,0.263,1
2.0,0.635,,0.16,1.2075,0.5385,0.282,0.345,1
1.0,0.37,0.28,0.09,0.218,0.0995,0.0545,0.0615,0
1.0,0.515,0.35,0.105,0.4745,0.213,0.123,0.1275,1
2.0,0.32,0.24,0.08,0.18,0.08,0.0385,0.055,0
0.0,0.47,0.35,,0.5175,0.187,0.1235,0.18,1
2.0,0.525,0.415,0.145,0.845,0.3525,0.1635,,0
0.0,0.53,0.405,0.15,,0.4055,0.2275,0.215,0
2.0,0.475,,,0.5135,0.241,0.1045,0.155,0
0.0,0.53,0.435,0.17,0.8155,,,0.275,1
2.0,0.65,0.485,0.16,1.7395,0.5715,0.2785,0.3075,1
1.0,0.39,0.29,0.1,0.2845,0.1255,0.0635,0.081,0
,0.525,0.415,0.17,0.8325,0.2755,0.1685,0.31,1
,0.595,0.47,0.155,1.121,,0.178,0.155,1
2.0,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,1
1.0,0.515,0.39,,0.531,0.2415,0.098,0.1615,0
,0.54,,0.135,0.686,0.3475,0.1545,0.213,0
0.0,0.58,0.45,0.145,1.137,0.5585,0.22,0.29,0
0.0,0.435,0.335,0.11,0.38,0.1695,0.086,0.11,1
0.0,0.415,,0.13,0.32,0.1305,0.0755,0.105,0
2.0,0.575,0.45,0.155,0.9765,0.495,0.2145,0.235,1
2.0,0.51,0.395,0.125,0.5805,0.244,,0.188,1
2.0,,0.33,0.08,0.361,0.134,0.0825,0.125,0
,0.66,0.52,0.18,1.514,,0.2975,0.42,1
1.0,,0.445,0.145,,0.3045,0.157,0.265,1
,,0.515,0.135,1.1215,0.545,0.2305,0.29,1
0.0,0.55,0.44,,0.8945,,0.151,0.32,1
0.0,0.585,,0.15,1.0035,,0.2105,0.2515,1
0.0,0.55,0.47,0.15,,0.377,,0.29,1
2.0,0.645,,0.165,1.403,,,0.4545,1
1.0,0.455,0.365,0.135,0.441,0.1515,0.1165,0.145,1
2.0,0.5,0.375,0.15,0.636,0.2535,,0.19,1
0.0,0.505,,0.135,,0.291,0.133,,1
2.0,0.475,0.37,0.125,0.655,0.266,0.1725,0.185,1
1.0,0.3,0.22,0.065,0.1235,0.059,0.026,0.0315,0
,0.545,0.44,0.165,0.744,0.2875,0.204,0.25,1
0.0,0.7,0.54,0.215,1.978,0.6675,0.3125,0.71,1
2.0,0.535,0.41,,0.6835,0.3125,0.1655,0.159,0
,0.645,0.52,0.175,1.3345,0.667,0.2665,0.355,1
,0.635,0.52,,,,,0.367,1
1.0,0.525,0.4,,0.654,0.305,0.16,0.169,0
2.0,0.645,0.495,0.19,1.539,0.6115,0.408,0.445,1
2.0,0.45,0.32,0.1,0.381,0.1705,0.075,0.115,1
2.0,0.59,0.465,0.165,1.115,0.5165,0.273,,1
2.0,,0.49,0.175,1.32,0.6525,,,1
0.0,0.7,,,1.31,,0.314,0.42,1
,0.435,0.32,0.12,0.3785,0.152,0.0915,0.125,1
2.0,0.61,0.5,0.165,1.2715,0.4915,0.185,0.49,1
2.0,0.275,0.205,0.07,0.094,0.0335,0.02,0.0325,0
1.0,0.475,0.365,0.12,0.5185,0.268,0.1095,,0
2.0,0.46,0.365,0.125,0.467,0.1895,0.0945,0.158,1
0.0,0.675,0.51,,1.382,,0.3175,0.3965,1
,0.595,0.475,0.155,0.984,0.4865,0.184,0.2755,1
,0.52,,0.13,0.6245,0.215,0.2065,0.17,1
2.0,0.545,0.45,0.16,0.8615,0.2925,0.1545,0.365,1
0.0,0.61,0.47,0.145,1.153,0.403,,0.32,1
0.0,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048,0
1.0,0.315,0.235,0.08,0.18,0.08,0.045,0.047,0
0.0,0.68,0.505,0.17,1.3435,0.657,0.297,0.355,1
2.0,0.395,,0.105,0.282,,0.065,0.096,1
1.0,0.375,0.275,0.09,0.238,0.1075,0.0545,,0
1.0,0.37,0.285,0.095,0.226,,0.0515,,0
2.0,,0.5,0.18,1.2915,0.594,0.2695,0.37,1
2.0,0.525,0.425,0.12,0.8665,0.2825,0.176,0.29,1
2.0,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,1
2.0,0.635,,0.205,1.484,0.55,0.3115,0.43,1
,0.565,0.44,0.175,1.122,0.393,0.2,,1
0.0,0.595,0.475,0.165,1.148,0.444,,0.37,1
0.0,0.67,0.53,0.205,,0.643,0.2465,0.416,1
2.0,0.66,0.485,0.155,1.2275,0.61,0.274,0.3,0
1.0,0.45,0.35,0.125,0.4775,0.2235,0.089,0.118,0
2.0,,0.42,0.17,0.8465,0.336,0.2405,0.245,1
0.0,0.675,0.53,0.195,1.4985,0.62,0.375,0.425,1
0.0,0.75,0.615,0.205,,,0.423,0.726,1
0.0,0.65,0.545,0.23,,0.5605,0.2895,0.815,1
2.0,0.59,0.47,0.18,1.1235,,0.2805,0.36,1
2.0,0.29,0.23,0.075,,0.043,0.0255,0.04,0
0.0,0.505,0.4,,0.729,0.2675,,0.25,1
,,,,0.4775,0.2105,0.1055,0.15,1
0.0,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,1
2.0,0.71,0.54,0.165,1.959,0.7665,0.261,0.78,1
2.0,0.5,0.4,0.125,0.5975,0.27,0.1275,,1
1.0,0.445,0.32,0.12,0.378,0.152,0.0825,0.12,0
2.0,0.495,0.375,0.115,,0.282,0.143,0.155,0
1.0,0.595,0.43,0.165,0.9845,0.4525,,0.2725,0
0.0,0.485,0.375,,0.556,0.1925,0.1315,0.1685,1
1.0,0.285,0.215,0.07,0.1075,0.051,0.0225,0.027,0
1.0,0.465,0.355,,0.4325,0.2005,0.074,,1
2.0,0.695,0.57,0.2,2.033,0.751,0.4255,,1
2.0,0.55,0.405,0.15,0.9235,0.412,0.2135,,0
,,0.375,0.15,0.597,0.2615,0.135,0.178,1
1.0,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,1
0.0,0.695,0.56,0.185,1.7715,0.8195,0.331,0.437,1
0.0,0.455,0.365,0.115,0.4305,0.184,0.108,0.1245,0
0.0,0.605,0.485,0.16,,0.53,0.2575,0.28,1
2.0,,,0.14,0.451,0.171,0.0705,0.184,1
,,0.285,0.095,0.271,0.11,,0.08,0
1.0,0.43,0.325,,,0.119,0.08,0.098,0
2.0,0.555,,0.165,0.7575,0.2735,0.1635,0.275,1
1.0,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,0
0.0,0.665,0.535,0.19,1.496,,0.2815,0.475,1
2.0,0.585,0.47,0.165,1.409,,0.229,0.295,1
,0.44,0.35,0.125,,0.21,0.0955,0.131,0
1.0,0.5,0.38,0.135,,0.226,0.123,0.209,0
2.0,0.555,0.435,0.135,0.858,0.377,0.1585,0.29,1
,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,1
0.0,0.505,0.385,0.115,0.616,0.243,0.1075,0.21,1
1.0,,0.43,0.145,0.833,0.354,0.144,,1
,0.655,0.59,0.2,1.5455,0.654,0.3765,,1
,0.41,0.305,0.1,0.363,0.1735,0.065,0.11,1
,0.53,,,0.7585,,0.197,0.205,0
0.0,0.58,0.475,0.165,1.0385,0.414,,0.305,1
0.0,0.705,0.55,0.17,1.219,0.6395,0.236,0.301,1
2.0,0.69,0.55,0.195,,,0.38,0.4305,1
0.0,0.515,0.435,,0.631,0.2765,0.111,0.216,1
0.0,,,0.125,,,0.13,,0
1.0,0.435,0.325,0.105,0.335,0.136,0.065,0.115,0
1.0,0.16,,0.035,0.021,0.0075,0.0045,0.005,0
2.0,0.525,0.4,0.13,0.622,0.2655,0.147,0.184,1
2.0,,,,0.825,0.254,0.205,0.285,1
0.0,0.56,0.435,0.15,,0.4755,,,1
1.0,0.575,,,0.8145,0.403,0.1715,0.213,1
2.0,0.385,0.3,0.115,0.3435,0.1645,0.085,0.1025,0
1.0,0.495,0.375,0.115,0.5755,,,0.1395,0
,0.675,0.515,0.145,1.265,0.6025,0.299,0.325,1
2.0,0.615,0.495,0.2,1.219,0.564,0.227,0.3885,1
1.0,0.415,0.325,,0.316,0.1385,0.0795,0.0925,0
1.0,0.425,0.325,0.105,,0.1815,0.081,0.1175,0
0.0,0.56,0.43,0.145,0.898,0.3895,0.2325,0.245,1
2.0,0.65,,0.175,,0.615,0.2775,0.336,1
1.0,0.455,0.345,0.105,0.4005,0.164,0.0755,0.126,0
1.0,0.485,0.345,0.16,0.869,,0.185,0.319,1
,0.66,,0.2,1.6305,0.4865,0.297,0.61,1
,0.565,0.44,,,0.31,,0.325,1
,0.645,0.52,,1.5535,0.616,0.3655,0.474,1
0.0,0.575,,,0.9965,,0.247,0.47,0
2.0,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,1
2.0,,0.275,,0.2065,0.0725,0.043,0.07,1
0.0,,0.42,,1.034,0.437,0.2225,0.32,1
2.0,,0.405,0.13,0.7175,0.3725,0.158,0.17,1
1.0,0.45,0.35,0.14,0.474,0.21,0.109,,1
2.0,,0.43,0.13,0.784,0.3495,0.1885,0.213,1
0.0,0.58,0.445,0.135,0.95,0.484,0.182,0.2325,0
0.0,0.695,0.55,0.185,,,,0.3965,1
0.0,0.595,0.495,0.185,1.285,0.416,0.224,0.485,1
2.0,0.63,0.515,0.16,1.016,,0.244,0.355,1
0.0,0.56,0.44,0.135,0.8025,,0.1615,0.259,1
,0.34,0.265,0.07,,0.0625,0.0395,0.07,0
2.0,,0.42,0.13,0.8055,0.301,0.181,0.28,1
1.0,0.455,0.335,0.135,0.501,,0.0995,0.1065,0
2.0,0.335,0.255,0.075,0.1635,0.0615,0.0345,0.057,0
,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,0
2.0,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,1
1.0,0.43,,0.105,0.366,0.1705,0.0855,0.11,0
0.0,0.595,0.47,,,0.462,0.2475,0.445,1
0.0,0.615,0.475,0.17,1.055,0.543,0.246,0.2345,1
0.0,0.665,0.5,0.175,1.742,0.595,0.3025,0.725,1
,0.56,,0.14,0.971,0.443,0.2045,,1
,0.385,0.28,0.09,0.228,0.1025,,0.0655,0
0.0,0.645,0.525,0.17,1.37,0.6135,0.283,0.34,1
0.0,0.485,0.39,,,0.2215,0.1155,0.185,1
0.0,0.425,0.335,0.095,0.322,,,,1
0.0,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,1
,0.605,,0.16,1.0565,0.37,0.2355,0.355,1
1.0,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,1
2.0,0.495,0.385,0.135,,0.211,0.1375,0.262,1
0.0,,0.455,,0.914,0.3895,0.2225,0.271,1
2.0,,0.47,0.15,0.9955,0.481,0.232,0.24,0
0.0,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,1
2.0,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,1
1.0,0.41,,0.1,0.282,0.1255,0.057,,0
,0.515,0.405,,0.8505,0.312,0.146,0.315,1
2.0,0.645,0.5,0.19,1.5595,0.741,0.3715,0.3845,1
,0.735,0.59,0.225,,0.637,0.3405,,1
2.0,0.54,0.415,0.17,0.879,,0.208,,1
1.0,,0.36,0.13,0.5225,,0.1065,,1
0.0,0.655,0.545,0.165,1.6225,,0.299,0.513,1
2.0,0.48,0.385,0.145,0.64,0.2925,,0.1575,0
2.0,0.475,0.36,0.12,0.578,0.2825,,0.17,0
2.0,0.63,0.485,0.18,1.2435,0.5175,0.308,0.37,1
2.0,,0.515,0.185,1.3745,,0.1805,0.369,1
,0.595,0.455,0.155,,0.416,0.2105,0.365,1
0.0,,0.43,0.125,0.8025,0.313,0.1715,0.263,1
,0.6,,0.165,0.9165,0.4135,0.1965,0.2725,1
1.0,,0.275,0.14,,0.097,0.0455,,0
1.0,0.43,0.33,0.095,0.32,0.118,0.065,0.123,0
,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,0
1.0,0.415,,0.115,0.3045,0.1215,,0.094,0
2.0,0.49,0.385,0.125,0.649,0.32,0.124,0.1695,0
2.0,0.59,0.47,0.15,,,0.164,,0
1.0,0.41,,,0.3245,0.132,0.072,0.106,0
1.0,0.4,,,0.348,0.194,0.053,,0
,,,0.085,0.2185,0.1065,0.038,0.062,0
2.0,0.55,0.385,0.13,0.7275,0.343,0.1625,0.19,0
1.0,0.51,0.405,0.125,0.6795,0.3465,,0.182,0
1.0,0.375,0.285,0.09,0.237,0.106,0.0395,0.08,0
1.0,0.37,0.29,0.095,0.249,0.1045,0.058,,0
2.0,,0.605,,2.0505,0.8005,0.526,,1
,0.53,,0.12,0.632,,,0.1875,1
1.0,0.5,0.39,0.12,,,,0.173,0
,0.49,0.39,,0.592,0.242,0.096,0.1835,1
,,0.47,,1.084,0.5885,0.209,0.246,1
2.0,0.61,0.485,0.16,1.0145,0.5315,,,0
,0.575,0.45,0.135,0.8715,0.45,,,1
1.0,0.395,0.295,0.095,0.2725,0.115,0.0625,,0
2.0,,,0.15,1.098,0.5195,0.222,,1
2.0,0.515,0.405,0.13,0.722,0.32,0.131,,1
,0.515,,0.135,,0.3055,0.1215,0.1855,1
0.0,,0.59,0.205,1.7495,0.7755,0.4225,0.48,1
2.0,0.64,0.51,0.19,,0.6215,0.361,0.47,1
1.0,0.46,0.35,0.12,0.4885,0.193,0.105,0.155,1
2.0,0.635,0.495,0.17,1.3695,0.657,0.3055,0.365,1
2.0,0.415,0.315,0.125,0.388,0.068,0.09,,1
2.0,0.55,,0.16,0.9295,0.317,0.1735,0.355,1
1.0,0.46,0.36,,0.447,0.161,0.087,0.16,1
0.0,0.47,0.355,0.18,,,0.1165,0.135,0
2.0,0.67,0.51,,1.5265,0.651,0.4475,0.345,1
1.0,0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0355,0
,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,0
,,0.43,0.14,,0.2615,0.1405,0.25,1
0.0,,0.35,0.125,,0.23,0.106,0.1095,0
2.0,0.525,0.405,0.135,,,0.216,0.195,1
0.0,,0.385,0.105,0.498,0.1795,0.1095,0.17,1
2.0,0.63,0.49,0.155,1.229,0.535,0.29,0.335,1
1.0,0.375,0.29,0.085,0.2385,0.118,0.045,,0
0.0,0.44,,0.105,0.4285,0.165,0.083,,1
,,0.175,0.065,0.0665,0.031,0.0135,0.017,0
1.0,0.335,0.255,0.08,,0.079,0.0355,,0
2.0,0.63,,0.175,1.3415,0.6575,0.262,0.375,1
1.0,0.505,0.355,0.125,0.601,0.25,0.1205,0.185,0
,0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,0
1.0,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,1
2.0,0.36,0.27,0.09,0.2225,0.083,0.053,0.075,0
0.0,0.645,0.48,0.17,1.1345,0.528,0.254,0.305,1
2.0,0.47,0.36,0.105,0.544,0.27,0.1395,0.129,0
2.0,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,1
2.0,,0.375,,0.721,0.3055,0.1725,0.22,1
1.0,0.52,0.38,0.125,0.5545,,0.1295,0.167,0
0.0,0.555,0.42,0.11,0.931,0.4445,0.171,0.225,0
1.0,0.55,,0.15,0.806,0.376,0.171,0.245,1
2.0,0.45,0.345,0.105,0.4115,0.18,0.1125,0.135,0
0.0,0.525,0.43,0.165,0.717,0.289,,0.195,1
1.0,0.52,0.4,,0.66,0.267,0.1055,0.22,1
,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,1
0.0,0.52,0.405,0.115,0.776,0.32,0.1845,0.22,0
0.0,,0.485,,1.271,0.531,0.3075,0.37,1
1.0,0.43,0.32,,0.3465,0.1635,0.08,0.09,0
2.0,0.595,,0.14,0.838,0.3965,0.194,0.217,1
0.0,0.565,0.44,0.15,0.863,0.435,0.149,0.27,1
1.0,0.395,0.3,0.09,0.279,0.134,0.049,0.075,0
1.0,0.49,,,0.5585,0.252,0.126,0.1615,1
2.0,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,1
2.0,0.625,0.495,0.175,1.2935,,0.317,0.355,1
2.0,0.78,,0.21,2.548,1.1945,0.5745,0.6745,1
0.0,,,0.07,0.1485,0.0585,0.0335,0.045,0
,0.52,0.385,0.115,0.581,0.2555,0.156,0.143,1
,0.69,0.54,0.195,1.2525,0.73,0.3975,0.462,1
0.0,0.69,0.54,0.185,1.5715,0.6935,0.318,,1
1.0,0.515,0.39,0.125,0.5705,0.238,0.1265,0.185,0
2.0,0.415,0.315,,0.3895,0.2015,0.065,0.103,1
0.0,0.64,0.475,0.175,1.1545,,0.341,,1
0.0,0.575,0.425,0.15,0.8765,0.455,0.18,0.228,0
1.0,0.335,,0.075,0.186,0.0945,0.038,,0
2.0,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,1
1.0,,0.375,0.125,0.562,0.2505,0.1345,0.1525,0
1.0,,0.42,0.145,0.6735,0.2895,0.1345,0.22,1
2.0,0.655,0.49,0.175,1.3585,,0.294,,1
,,0.355,0.1,0.5035,0.2535,0.091,0.14,0
0.0,0.46,,0.125,0.4785,0.206,0.1045,0.141,0
2.0,,0.435,0.16,,0.342,0.219,0.295,1
