sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
,,,0.075,,,,,0
,,,,,,,0.185,1
2.0,,0.51,,1.3555,,,,1
2.0,0.41,0.325,,,,,,1
,,,0.24,,,,0.535,1
,0.525,,0.135,0.615,,0.159,,0
,0.39,0.3,,0.2665,,,0.084,0
,,,0.165,1.2225,,,,1
0.0,,,,,,,,1
1.0,0.395,,,0.3,,,,0
,0.485,,,,,,0.18,1
,0.58,,0.155,,,,0.2425,1
0.0,,0.415,,,,,0.175,0
,,,,,,,,1
2.0,,,,,,,,0
,0.28,,,0.124,,,,0
2.0,0.645,,,1.1835,,,,1
,,,,,,0.035,,0
,,0.425,,,,,0.2165,1
,0.285,,,,,,0.03,0
1.0,,,,,,,,0
1.0,0.51,,,,,,,0
,,,0.085,,0.079,,,0
,,0.46,,,,0.2035,,1
,,,,,0.25,,,0
,0.6,0.48,,,0.4575,0.2435,,1
1.0,,,,,,0.045,,0
,,,,,0.3655,,0.18,0
,,0.44,,,,,,1
,,,,,,,0.046,0
,,0.28,0.08,0.2235,,,,0
,0.65,,0.17,,,,,1
,,0.48,,,,,,1
,,,,,0.5985,,,1
1.0,,,,,0.026,,,0
2.0,,,,,,0.0905,,0
,,0.46,,1.0265,,,,1
,0.72,,,,,,,1
,,,,,,0.2075,,0
,,,0.135,,,,0.2365,1
,,,0.175,,,,,1
,0.62,0.435,,,0.477,,0.275,0
1.0,,,,,,,0.207,0
1.0,,0.325,,0.4965,,,0.1075,0
,,,,,,0.056,0.072,0
,,,0.13,,,,,0
1.0,,,0.11,,,0.096,,0
,,,0.12,,,,,0
,0.455,0.365,,0.4305,,0.108,,0
0.0,,,,,0.2725,,,1
,,,,,,,,1
,,0.32,,,,,,0
2.0,0.585,,,,,,,1
,0.515,,,,,0.1215,,1
2.0,,,,,0.7215,,0.335,1
,,,0.175,,0.5715,,0.39,1
,,,,,,,,1
,,0.465,,,,,0.287,1
,,,0.105,,0.22,,,1
,,,,,,0.152,,1
1.0,,,,0.383,0.1555,,,1
2.0,,,,1.5075,0.7455,,,1
0.0,,,,,,,,1
,,,,,0.4905,0.2475,,1
,,,,,,,0.1825,1
,,,0.085,,,0.064,,0
,,,,,,,,1
,,0.215,,,,,,0
,0.625,,,1.255,0.525,,,1
,0.555,,0.13,,,0.168,0.275,1
,,0.47,,,,,,1
,,0.28,,,0.1165,,0.0725,1
,0.24,,,,,,,0
0.0,0.54,0.415,,,,,,1
,0.53,,0.13,,,,,1
,,,,1.129,0.4385,,,1
,0.605,,,,0.492,0.222,,1
2.0,,,,1.217,,0.2065,,1
2.0,,,,0.12,,,0.04,1
,,0.475,,,0.433,,,0
,,,,,,0.365,,1
,,,,,0.25,0.1915,,1
2.0,0.235,,0.055,,0.018,,,0
0.0,,,,,,0.2605,,1
,,,,,,,0.155,1
,,,,0.0385,0.0115,,0.01,0
,,0.275,0.08,0.227,0.093,0.0625,,0
2.0,,0.5,0.18,,,,,1
,,,,0.7595,,,,0
,0.465,,0.105,,,0.1035,,1
,,0.475,,,0.4695,,0.345,1
,0.58,,,0.907,,0.1855,0.2445,1
,,,,,,,0.1325,0
,,,0.155,1.025,0.46,,,1
0.0,,,,,,,,1
,,0.49,,,,,0.33,1
,,,,,,0.2045,,0
0.0,,,,,,,0.315,1
,,,0.235,,1.232,,,1
1.0,,,,0.342,,0.0835,0.105,0
,0.47,0.35,0.115,,0.1955,0.127,,0
,0.675,,0.225,,,,,1
,,,0.165,,,,,1
,0.57,,,,,,,0
,0.435,,0.125,,,,,1
,,,,,,,,0
,0.635,,0.175,,0.707,0.2725,,1
,,0.48,,,0.375,,0.29,1
,,,,,0.2945,,,1
,,,,,,0.1555,0.196,1
,,0.405,,,,0.1535,,1
,,,,,,0.2655,0.39,1
1.0,,,,,,0.106,,1
,,0.48,0.165,,,,,1
0.0,,0.47,0.165,1.1775,0.611,,,1
,0.51,0.395,,,0.234,0.127,0.165,0
,,,,,,0.116,,1
2.0,,,,,,0.2215,,1
0.0,0.65,,,,,,,1
,,0.375,0.14,,,0.135,,1
0.0,,,,0.4285,0.165,,0.132,1
2.0,,0.45,,1.0595,0.4735,,,1
,,,0.165,1.262,,,,1
,0.67,,,1.46,,,0.4165,1
,,0.485,,,,0.232,0.38,1
,,,,1.108,,,,1
,,0.4,,,,,0.23,1
,,0.36,0.125,0.542,,0.1025,,0
,,,0.075,0.14,,0.0235,,0
,,0.45,,0.8615,0.3725,0.2175,,1
,,,,,0.2295,0.1265,,1
,,,,0.622,,,,0
,0.605,,,1.201,0.5395,,,1
,,0.34,,,,,,0
,,,,,0.3605,,,1
0.0,,,,,,0.1315,,1
2.0,0.67,0.52,,,,,0.374,1
,0.57,,,,,0.255,0.27,0
2.0,0.6,,0.195,,,0.3255,,1
,,,,,0.1165,,,0
,,0.345,0.13,,,,,0
0.0,0.535,,,,,0.1585,,1
,,,,0.732,,,,1
,0.63,,0.155,,,,,0
,,,,,,,0.1395,0
,,0.455,,,0.421,,0.26,1
1.0,0.43,,,,,,,0
,,,,0.215,0.084,0.06,,0
,,0.255,,,,0.04,,0
,0.455,,0.105,0.401,,,,1
,,0.265,,,,,0.06,0
,,0.405,,,,0.1845,,0
,,,,,,,,1
,,,,,0.435,0.209,,1
,,0.38,0.14,,0.245,,0.185,1
,,,,,,0.405,,1
,,,,,,,,1
2.0,,,,1.523,,,0.4405,1
,,,,,,0.437,0.5855,1
,,,,,,0.1975,,0
,,0.525,,,,,0.3985,1
2.0,,0.49,,,,0.2565,,1
,,,,,,,0.2785,0
,,,0.14,0.7325,,,0.17,1
,0.62,,,,,,,1
,,,0.105,,0.172,,,1
,0.56,,,,,0.2065,0.37,1
,,,,0.412,,,,1
,,,0.14,,,,,1
,,0.41,,,,,,0
,,,,,,,,1
,,0.465,,,,0.2545,,1
,0.605,,0.155,,0.425,,0.3,1
1.0,,0.215,,,0.044,,,0
,,0.375,,,,,0.18,1
1.0,,0.15,,,,,,0
,,,0.16,0.464,,0.106,,0
,0.44,,0.135,,,,,0
0.0,0.595,0.48,0.16,1.2095,,0.296,,0
2.0,0.56,0.455,,,,,,1
0.0,,,,0.958,,,,1
,,,0.1,0.439,,,,0
,,0.38,,0.554,,,,0
,,,0.16,,,,0.275,1
,0.56,,,,,,0.245,1
,,,,,,0.3005,0.275,1
,,,0.09,,,,,0
,,0.195,,,,,,0
,,,,,,0.1335,,1
,,,0.14,,,,,0
,0.55,,,,,,,1
,0.64,,,,,,,1
,,,,,,,,0
1.0,,,,,,,,0
,,,0.135,,,0.2095,0.155,1
,,0.475,0.15,,,,,1
,,,,0.2865,,,,0
,0.57,,,,,,,0
,,,0.115,,,,,0
1.0,0.485,0.38,,,,,,1
,,,0.2,,,,,1
,,,,,,0.036,,0
,,,,,,,,1
,,,,0.63,,,0.23,1
,,,,0.597,0.293,,0.1555,0
,,0.365,,,0.327,,0.14,0
,0.55,0.43,0.13,,,,0.2405,1
,0.66,,,,,,,1
,0.42,,,,0.1575,,,1
,,,,,0.4835,,,1
,,,,,0.1535,,,1
1.0,0.5,,0.125,,,,,0
,,,,0.34,,,0.0945,0
0.0,0.475,,,,,0.1215,0.1945,1
,,,,,,,0.46,1
,,,,,0.8715,,,1
,0.28,,,0.106,,,,0
,,,0.15,,,0.2315,,1
1.0,0.485,0.375,,,,,0.17,0
,,,,0.2455,,0.062,,1
,,,,,,0.1095,0.1365,0
,0.635,,,,,,0.425,1
,0.54,,0.145,,0.2815,,0.355,1
0.0,,,,,0.412,0.2745,,1
,,,,,,0.1215,,0
,,,,,,0.1635,,1
2.0,,,,,,,,1
,,0.205,0.065,0.101,0.041,,,0
,,,,,,0.131,0.15,0
,0.555,0.425,,0.873,0.4625,,0.1965,1
,0.64,,,,,,0.34,1
,0.47,,0.125,,,,0.142,0
,,,,0.9715,0.371,,,1
,,0.395,0.15,,0.3235,,0.195,1
2.0,,,,,0.547,0.1975,,0
,0.48,,,,,,,1
1.0,,,,,,0.024,,0
,0.52,,,,,0.1625,,1
,,,,,0.7245,,,1
,,,0.125,,,,0.3275,1
,0.625,,,,,0.273,,1
,,0.3,,,,,,1
,,0.435,,,,,,1
,,,0.105,0.3315,,0.0745,,0
,,0.37,0.13,,,,,0
0.0,,,0.07,0.1485,,,,0
0.0,,0.48,,,,,0.281,0
,,,,,,,,1
,,,,,,,0.165,1
,,,,,,,,0
,,0.52,,,,,,0
,,,,,0.41,,,0
,,,,,,,,1
1.0,0.575,,,0.967,,,0.275,1
,,,,,,,,1
,0.61,0.465,,,,,,1
,0.52,,,0.66,,,,1
,,,,,,,,1
,,0.415,,0.7775,,,0.33,1
0.0,,,,0.92,,,,1
,,,,,,0.166,,1
,0.53,,,,0.245,,,1
,0.55,,0.175,,0.3155,,,1
,,,,,0.025,,,0
,,,,,1.1565,,,1
,,,0.13,,0.266,,,0
,,,,,0.4315,,0.2175,1
,,,,,,,0.1645,1
,,,,,,0.135,0.179,1
1.0,0.415,,,,,,,0
,,,,,,,,1
,,0.36,0.135,,,,0.165,1
,0.63,,0.185,,,,,1
,,,,,,,0.268,0
0.0,,,,,,,0.389,1
,,,,,,0.112,,0
,,0.43,,,,,,1
,,,0.095,,,,,0
1.0,,0.205,,,,0.014,,0
,0.515,,,,,,0.255,1
2.0,,,,,,,,1
,,,,1.464,,,,1
,0.645,0.5,,,,0.236,,1
2.0,,,,0.515,,,,1
,,0.45,,,,,0.216,0
,,0.48,,,,,,1
,,,,,0.63,0.2635,0.54,1
,,,,,,,,1
,0.655,,,,,0.2935,,1
,,,,,,0.077,,1
,,,0.145,,0.428,,,1
,,,,,,,,1
,,,,,,,,1
2.0,,,0.165,,,,0.251,1
,,0.49,,1.171,,0.2535,,1
,,0.28,,,,,0.058,0
,,,0.1,0.258,,,,0
2.0,,,0.155,,,0.1885,,1
1.0,,,,,,,,0
,0.3,,,,,,,0
,,,,,,,,1
2.0,,,,0.9555,,,,0
,,,,,0.27,,,0
,,0.455,0.17,0.9065,,,0.32,1
,,,,,,,,1
,,,,0.1195,,,,0
,,0.25,0.09,0.203,0.078,0.059,,0
,,,,0.991,0.348,,0.375,1
,0.74,,,,,,,1
,0.55,,,,,0.137,,1
,,,,0.5805,,,0.165,1
1.0,,,,,,,,1
,,0.535,0.19,,0.5775,,,1
0.0,,0.36,,,0.2035,0.0935,,1
,,0.36,0.12,0.439,,0.1055,,0
,,,,,,,,1
,,,,1.492,,,,1
,0.695,,,,0.885,,,1
1.0,,,,,0.229,,,1
,,0.345,,,,,,0
,,0.455,,,0.465,,,1
,,0.46,,,0.377,,,0
,0.56,0.45,0.155,,,,0.35,1
2.0,,,0.025,,,,,0
,,0.37,,,,,0.135,1
,,,,,,,0.0765,0
,,,,,,0.1715,,1
0.0,,0.555,,1.6895,,,,1
,,0.32,,0.3785,,,,1
0.0,,0.45,0.175,,,,,1
1.0,,,,,,0.059,,1
2.0,,0.48,0.165,,,,,1
,,,0.14,,,0.2155,,1
,,,,,,0.082,0.1,1
0.0,0.525,0.43,,,,,0.1815,1
,,,,,,0.1635,,0
,,,0.155,,0.495,,,1
,,0.205,0.075,,,,,0
,0.45,0.345,,,,,,0
,,,,0.578,,,,0
,0.27,,0.065,,,,,0
,,,,,,,,1
,,,0.18,,,,,1
,,,,,,0.063,,0
,,,,,0.39,0.182,,1
2.0,,,0.105,,,0.1125,,0
,,,,,0.7645,,0.553,1
,0.19,,,0.0315,,,,0
,,,,1.0915,,,,1
,,0.495,,,,0.339,,1
,,,,,,,,1
,0.675,,0.195,,,,,1
1.0,,0.31,0.1,,,0.06,,0
,,,0.14,,,,,1
,0.585,,,1.079,0.4145,,0.356,1
,,0.385,,,0.251,,0.2,1
,,0.495,0.175,,,0.281,,1
,,0.345,,,0.198,,0.107,0
,,,,,0.2275,,,0
,,,,,,,,1
,,,,1.747,0.7275,,,1
,,,0.16,,,,,0
,,,,,,,0.31,1
2.0,0.555,,,,,0.1645,0.214,0
,0.45,,,,,,,1
,,,0.115,,,,,0
,0.545,,,,0.3465,0.189,,1
,,,,,,,,1
,0.42,,,0.2865,,,,0
,0.64,0.51,,,,,0.41,1
1.0,,,,,,,0.275,1
2.0,,,,,0.0975,,,1
2.0,0.535,,,,,0.3265,,1
0.0,,,,,,,,1
,,,,,0.1885,,0.175,0
,0.6,0.47,,,,,0.305,1
,,,0.155,,,0.148,,1
,,0.485,,0.9615,,0.176,0.29,1
,0.72,,,,,0.385,,1
0.0,,,,,0.447,0.169,0.275,1
2.0,,,0.175,,,,,1
,,,0.16,1.1005,0.506,,,1
0.0,0.7,,,,,,,1
2.0,0.51,,,,,,,1
,,,,,,,0.0415,0
,,0.35,0.155,0.9225,,0.198,,1
,0.41,,0.09,0.339,,,0.09,0
,,,,,,,,1
2.0,,,,,,,,1
0.0,,,,1.7315,0.83,,,1
,,,,,0.335,,0.25,1
,,,,0.2725,0.115,,0.085,0
,,,0.135,,0.211,0.1375,,1
,,,,0.8665,,0.176,,1
0.0,,,,,,,,1
,,,0.16,,,,0.33,1
,,0.525,0.165,,,,,1
,0.605,,,,,0.2455,,1
0.0,,,,1.031,0.392,,,1
0.0,,,,,,,,1
1.0,,,,,,,,1
0.0,,,,,0.2035,,,1
,,,,,,,,1
2.0,,,,0.515,,,0.159,1
,,,,0.658,,0.1125,,1
0.0,0.525,0.4,0.13,,,,0.223,1
1.0,,,0.085,0.344,0.181,,,0
,,,,0.381,0.1705,,,1
2.0,,,,,,,,1
,,,,,,,,0
2.0,,0.42,,0.879,,,0.23,1
1.0,,,,,0.1545,,0.12,0
2.0,,,,1.044,,,,1
1.0,0.725,,,2.0495,,,,1
,,,0.145,0.59,,0.141,,1
,,,,,,,0.1025,0
,,0.475,,1.103,,0.3095,0.2725,1
,,,,,,,,1
,,,0.06,,,,,0
0.0,0.545,0.385,,,0.5425,,0.2845,1
2.0,,,,,,,,1
,,,0.145,0.6215,,,,0
,0.535,,,,,,,1
,0.62,,,1.806,0.643,,,1
,,,,,,,,0
,,0.335,,,,,,1
2.0,0.55,,,,0.343,0.1625,0.19,0
,0.265,,,0.1055,0.039,,,0
1.0,,,,0.428,,,,0
,,,0.075,,,,,0
,,,,,,,0.31,1
,,,0.195,,,,,1
,,,,,0.369,,0.24,0
0.0,,,,,0.414,,,1
0.0,0.575,,,,,,,1
,,,,1.229,0.524,,,1
1.0,,,,,,,,0
2.0,0.395,,0.115,0.316,0.1205,0.0595,,1
,0.47,,,,,,0.145,0
,,,,,,0.1815,0.2425,0
,0.35,,,,,,0.077,0
,,,,,,,,1
,,0.525,,,,,0.378,1
1.0,,,,,,,,0
,,0.455,,0.837,,,,1
,0.295,,,0.1625,,,,0
,,0.325,0.12,0.3995,,,,0
,,,,,,,0.295,1
,,,,,,0.096,,0
,,0.54,,,,0.287,,1
,,,0.14,,,0.1595,,0
,0.565,,,,,0.1935,,1
1.0,,0.195,0.06,,,0.0245,,0
,,,,1.017,,0.2025,0.265,1
,,,0.175,,,,0.29,1
,,0.475,,,,,,1
,,,0.12,,0.27,,,1
,,,,0.219,0.097,0.0405,,0
,,,0.175,,,0.3045,0.4,1
,0.6,0.475,,,,,,1
,,0.42,,,,,0.34,1
,0.525,0.38,,,,,,0
,,,,,,,0.127,0
,,0.5,,,,,0.352,0
,,,,,,,0.07,1
,,,,,,,,1
,0.675,,0.16,,,,,1
,0.5,,,0.742,,,,1
,,0.365,,,,0.093,0.1165,0
,,,,,,,,0
,,,0.165,,,,,1
,,,0.095,,,,,0
,,0.505,,,,0.23,0.391,1
,,,,,,,,1
1.0,,0.355,,0.5785,0.25,0.106,,0
,,,,,,,,0
,,,0.165,,,,,1
0.0,,,,,,,,1
,0.64,,,,,,,1
,,,,2.236,,,,1
,0.73,,,,,0.38,0.4825,1
1.0,,0.27,,,0.095,0.0445,,0
,,,,,,,0.08,0
0.0,0.65,,,,,,0.44,1
,0.505,,,0.651,,0.19,,1
,0.485,,0.12,,,,,0
,,0.35,,0.4725,,,,1
,,,,0.834,,,,0
2.0,0.575,,,,,,,1
,,0.41,,,,,0.212,1
,,,,,,0.156,,0
,,0.565,,,0.7735,,,1
,0.665,0.54,0.175,,,0.254,,1
,,0.385,,,,,0.1775,0
,,0.49,0.16,1.251,,,,1
,,,,0.314,0.146,,,1
2.0,0.58,0.46,0.18,,,,0.325,1
,0.59,,,,,,0.285,1
,,0.435,0.135,,,,0.227,0
,,,,0.187,,0.0505,0.058,0
1.0,,,,,,,,1
,,,,,,,,1
1.0,,0.25,0.075,,,0.0305,,0
,,,,,0.194,0.1005,0.13,0
,,,,1.382,,,,1
,,0.335,,,,,,0
,,,,,,,0.297,1
,,,,,,,,1
,0.42,,,,0.168,,0.082,0
1.0,,,,,,,0.054,0
,0.46,,0.155,,,,,0
,,,,,,,,1
,,0.55,,1.473,,0.282,,1
2.0,,,,1.615,,,,1
,,,,,,,,0
,,,,1.5855,,,,1
,,0.38,,,,,0.1955,0
,,,,,,0.2155,,1
,,,,1.7265,,,,1
0.0,0.625,0.485,,,,,0.296,1
0.0,,,,,0.3915,,0.32,1
,0.585,,,,,,,1
,0.28,,,,0.041,,0.03,0
,0.47,0.36,0.145,0.537,,,0.195,1
,,,,,,0.2075,,0
0.0,0.47,,,,0.232,,0.13,1
,,,,,,,,1
,0.56,,,,,,,1
,,,,,,,,0
,0.74,,,2.119,,,,1
,0.53,,,0.7045,,,,1
1.0,,,,0.369,,,,0
,,0.5,,1.098,,,0.375,1
,,,,0.744,,,,1
,,0.35,0.125,0.5165,,,0.185,1
,,0.5,0.15,,,,,1
,,,,,,,0.26,1
,0.68,,0.2,1.596,0.525,,,1
,,,,,,,0.07,0
,,,,,0.21,,,0
1.0,,0.395,0.125,,,,,0
,,0.435,,0.745,,0.174,,1
,,,,,,,0.58,1
0.0,,,0.125,,,,,0
,,0.455,,,,,,1
,0.635,,,,,,0.395,1
,,0.36,,0.5135,0.241,,,0
,,,,0.5865,0.2385,,,0
,,0.4,0.135,0.714,,0.138,,1
,,,0.19,,,0.318,,1
,,0.4,0.125,,,,0.166,1
2.0,0.555,0.435,,,,,0.29,1
,,0.35,,0.498,0.2375,,,0
,,0.315,0.095,,,0.08,,0
,,,,,0.5065,0.219,,1
,,,,,,,,1
,0.325,,,0.161,,,,0
,0.58,,,,,,,0
0.0,0.57,,,,,,,1
,,0.205,,,,,,1
,,,0.175,,0.5415,,,1
2.0,0.5,,,0.825,,,,1
,,,,,,0.118,,0
,,0.475,,,,,,1
,,,,,,,,1
,,,0.145,0.525,,0.1,,1
1.0,,,,0.092,0.0345,,,0
,,,,,,,0.3,0
,,,,,,0.1155,0.17,1
,,0.395,,0.6025,,,0.162,0
,,0.545,,,,0.3835,0.4505,1
,,0.29,,0.258,0.104,0.059,,0
,,,,,1.1075,0.4865,0.512,1
1.0,0.375,0.29,,,0.118,,,0
0.0,,,0.11,,,0.0985,0.155,0
2.0,,,,,,,,1
,,0.325,,0.4665,0.2285,,,0
,,,,,,,,1
,,,,,,,0.05,0
0.0,,,,,0.2765,,0.135,0
1.0,,,,,,,0.1535,0
1.0,,0.245,0.065,0.1445,,,,0
,,,,,,,0.0185,0
,0.57,,,,,,,0
,0.745,,,,,,,1
,,0.415,,,,0.2325,,1
,,,,0.366,,0.0855,,0
,,,,,,0.239,0.2515,1
,,,,,,,,0
,0.495,,,,,,,0
,,,,,0.3095,,,1
0.0,,0.51,,,,,0.3065,1
,,,,,,,,0
,,,,0.355,,0.065,,0
,,,,1.596,,,0.37,1
,,,0.16,,,,,1
1.0,,,,0.096,,0.0225,,0
1.0,0.405,,,,0.1265,0.0505,,0
,,,,0.7265,,,0.229,1
1.0,,,,,0.245,0.1405,,0
,,0.36,0.115,,,0.105,,0
,,,,,,0.17,,1
2.0,,,,,0.2485,0.2035,0.16,1
,,0.395,,,,,0.22,1
0.0,0.61,,,1.0725,,,,1
,,0.515,,,,,,1
,,0.205,,,,,,0
,,0.425,,,,,0.228,0
,,,,,,,,1
,0.625,,,,,,,1
,0.335,,,,0.0735,0.04,,0
,,,,,,,,0
,,,0.055,,,,0.025,0
1.0,,,,,,,,0
,,,0.145,,,0.2255,,1
1.0,,,,,,,,0
,,,,,,0.2395,,1
,,,0.175,,0.5565,,,1
,,,0.15,1.11,,,0.33,1
,,0.415,0.155,0.702,,,,1
1.0,,,,,,,,0
1.0,,0.405,0.12,,0.2715,,,1
,,,,0.465,,,,0
,,,,,,0.057,,1
,,,,,,0.3075,,1
,0.525,,0.13,0.6875,0.3435,,,1
2.0,0.585,0.475,,,,0.199,0.2885,1
,,,,,0.1965,,,1
,,0.465,,,0.4015,,0.39,1
,,,0.23,1.521,,0.372,0.406,1
,,0.425,,0.781,,,,1
2.0,,0.405,0.15,,0.435,0.202,,1
,,,0.175,1.5585,,,,1
,,,,,,,,1
,,,,,,,0.621,1
1.0,,,,,0.021,,0.0065,0
2.0,0.64,0.51,,1.3715,,,,1
,,,,,,,,0
,,,0.155,,0.5865,,,1
1.0,0.35,,,,,,,0
2.0,,,,1.5545,0.6645,,,1
,0.395,,,,0.1185,,0.1195,1
,,,,0.9625,,0.2225,,1
,,,,,,0.423,0.726,1
,,0.505,,,,0.2925,,0
0.0,,0.45,0.235,,0.3,,0.395,1
,,,,,,,,0
2.0,,,,,,,,1
,0.16,0.12,,,,,,0
,0.39,,,,,,,0
,,,,0.636,,,0.1755,0
,,0.405,,,,,,1
,,,,,,,,1
,,,,1.4385,,0.354,,1
,0.765,0.585,,,,,,1
2.0,0.46,0.345,,,0.2435,,,0
2.0,0.505,0.385,,,0.3185,,,1
,,,,,,,0.24,1
,,,,,,0.208,,0
,,0.62,0.195,,,0.6415,,1
,,,0.09,1.05,,,,0
,,,,0.226,,,,0
,,0.475,,,,,0.283,1
,,0.45,,,,,,1
,,0.435,,,,,,0
,,,,,,,,1
,,,,,,,,1
2.0,,0.38,,,,,,1
0.0,0.505,,,,,,,1
,,,0.17,,0.723,,,1
,,,,,,0.3375,0.315,1
2.0,,0.52,0.155,1.368,,,,1
,0.62,,0.14,1.0325,,,,1
,,,,,0.4205,0.2805,,1
1.0,,,,,0.0415,,,0
,0.435,,,,,,0.12,0
,0.66,,,1.6935,,,,1
,,,,,0.2475,,,1
,,0.315,,,,,0.1,1
,,,0.125,0.642,,,,1
,,,0.055,,0.0205,,,0
,,0.345,0.12,,,,0.125,0
,,,,,,,,1
,,0.495,,,,0.242,0.31,1
2.0,,,,1.0335,,,0.295,1
,,0.405,0.14,,,0.137,,1
,,,,2.1055,1.017,0.363,,1
,,,0.11,,,0.048,0.09,0
2.0,,0.53,,,0.6465,,,1
,,,,,,,,1
,,0.145,,,,,0.011,0
,,,,,,,,1
,,0.15,0.055,,,0.009,,0
,,,0.195,1.1435,,,,1
,,,,,,0.2285,,0
,,,,,0.4285,,,1
,0.515,0.4,0.14,0.6335,0.288,0.145,,1
,,0.375,0.105,,,,0.17,1
,,,0.14,0.451,,,,1
,,,,,0.5305,,,1
,,,,,0.066,,,1
0.0,,0.44,,,0.336,,,0
,,,,1.5905,0.6425,,,1
,,,0.215,,,,,1
0.0,,,,1.0905,,,0.355,1
2.0,,,,,,0.2815,,1
,,,,0.7165,,,,0
,0.35,,,,,,,0
1.0,,,,0.346,,,0.095,0
,,,,,0.3985,,,0
,,,,,0.3685,,,1
,,,,,,,,1
,,0.355,,,,,,1
,,,,2.0725,,,,1
,,0.275,,,0.1015,,,0
1.0,,,0.145,,,,0.21,0
,,0.24,,,,,,0
0.0,0.735,,0.205,,,0.46,0.565,1
,,0.255,0.09,,,,,1
,0.535,,0.135,,,,0.265,1
,0.52,,,,,0.1405,,0
,,,,,,,0.499,1
0.0,,,,,,,,1
,,,,0.7365,,,,1
0.0,,0.405,0.12,0.646,0.2895,,,1
,,,,,,,,1
,,,0.18,,,0.274,,1
,,,,,,0.119,,0
,,,,,,0.266,,1
,,,,1.3445,,,0.515,1
,,0.23,0.07,,0.0625,,,0
2.0,,,0.14,,0.462,,,1
,0.335,,,,,,,1
0.0,,,0.12,,,,,0
,,,0.12,,,,0.115,0
1.0,,,,,,,0.0765,0
,,,,,,0.305,,1
1.0,,,,0.0235,0.009,,,0
0.0,,,0.14,,,,,1
,,0.45,0.13,,0.389,,0.272,1
,,,0.075,,,,0.055,0
,0.585,0.47,,,,,,1
,,0.56,,,,,,1
,0.46,0.37,,0.5335,,,,0
,,,,1.207,,,,1
1.0,,,0.06,,,,,0
,,,,,,,,1
,,,,1.658,,,0.4715,1
,0.4,0.29,,,0.1115,0.0575,,1
,,,,1.5655,,,0.386,1
