sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
,0.415,,,0.4015,0.199,0.087,,0
,0.37,0.275,0.1,0.2295,,0.0465,,0
0.0,0.525,0.41,0.115,,0.416,0.163,,0
,,0.355,,0.4495,0.201,0.089,,0
0.0,,0.345,0.12,0.4165,0.1655,0.095,0.135,1
2.0,0.64,0.565,0.23,1.521,,0.372,0.406,1
2.0,0.595,,0.15,,,,0.245,1
,,,,,0.73,0.3975,0.462,1
2.0,,,,1.2705,0.548,0.3265,,1
,,,,0.494,0.181,,0.191,0
1.0,0.61,0.475,,,,0.241,0.32,1
,0.47,,0.12,,0.327,,,0
,0.6,0.48,0.155,1.014,,0.1885,0.325,1
,0.245,0.19,0.06,0.086,0.042,,0.025,0
,0.7,,,1.8075,0.7055,0.3215,,1
,0.56,0.43,,0.8745,0.453,0.161,0.22,0
1.0,,0.205,,,0.088,,,0
1.0,0.455,0.34,,,,,0.1315,0
1.0,0.42,0.315,,0.3435,,0.0795,0.09,0
0.0,0.6,,0.17,,0.4995,0.2245,0.3205,1
0.0,,,0.105,0.4525,0.18,0.103,,1
,0.555,,,0.915,0.4,0.246,,1
1.0,,0.34,,0.4895,0.1735,0.0875,0.2,1
,0.585,0.45,,0.9835,0.4845,,,1
0.0,0.67,,0.155,1.566,,0.339,0.354,1
,,0.52,,,,0.322,0.3465,1
,,,0.085,0.297,0.108,,,1
0.0,,,0.15,,,0.163,0.207,1
,,0.3,,,,,0.0865,1
,0.24,,,0.0655,0.0295,0.0005,0.02,0
,0.445,0.34,0.12,0.4475,0.193,,0.13,1
,,,,0.033,,0.007,0.01,0
,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,1
,,,,1.5955,0.678,0.331,0.48,1
0.0,,0.39,,,0.2475,,,1
1.0,0.515,0.4,0.125,,,,0.168,1
1.0,0.365,,0.085,0.213,0.0945,0.049,0.06,0
1.0,,0.425,,,,,,1
,0.58,,,,0.399,0.257,,1
,0.285,,,0.101,,,,0
1.0,,,,0.28,0.141,0.0575,,0
,0.525,0.41,,0.8005,,0.1985,0.25,1
,,0.265,0.09,,,0.037,,1
1.0,0.575,,,0.9175,0.45,0.1935,0.24,1
,0.595,,0.165,,0.444,,0.37,1
,,,0.175,,,0.207,,1
,,,,0.501,0.1665,,0.165,1
,,,,,,,,1
0.0,0.595,,0.145,1.107,0.402,,,1
1.0,,,,0.5185,,,,0
,0.64,0.505,0.19,1.2355,,,0.365,1
2.0,0.64,0.585,,,,0.331,0.471,1
,0.425,,0.115,0.406,0.1635,,0.1355,0
0.0,,0.425,,0.771,0.3765,0.1815,0.1795,0
1.0,,,0.085,0.174,0.0705,,,1
2.0,0.56,,,0.86,0.4015,,,1
1.0,0.52,0.405,,0.6765,0.2865,,0.205,1
,0.36,0.28,0.105,0.199,,,0.08,1
0.0,0.64,0.54,0.175,1.571,,,,1
2.0,0.65,0.525,0.185,1.3455,,0.278,,1
0.0,0.605,0.48,,1.1685,0.4815,,0.356,1
1.0,,,,0.2055,0.096,,0.0585,0
,,,,0.529,,,,0
,,0.515,,1.5415,,0.369,0.535,1
,,0.475,,1.0305,,0.217,,1
2.0,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875,0
1.0,,0.325,,0.368,0.1675,,0.1135,1
,,0.595,,2.3235,,0.5115,,1
2.0,,0.515,0.2,,0.443,,0.49,1
,0.45,,,0.8165,0.25,,0.265,1
0.0,0.605,0.455,0.145,0.862,,,0.3,1
,,0.27,,,0.078,0.0455,0.059,1
,0.165,0.11,0.02,0.019,,,0.005,0
0.0,,,,1.3275,,0.2805,0.4085,1
,,,,,,0.243,,1
,,0.305,0.085,0.2605,,0.0595,0.085,0
2.0,0.58,,0.16,,0.3935,,0.215,1
0.0,,,0.13,0.782,0.3695,,,0
1.0,,,0.155,,,,0.19,1
,0.58,,0.135,0.7955,,0.167,,1
,0.64,0.505,,,0.5215,,0.36,1
,0.55,0.43,,,,0.195,0.223,0
,0.37,,0.1,,0.094,0.045,0.065,0
1.0,,,,0.855,,,0.26,1
1.0,0.32,,0.065,,0.058,0.0225,0.05,0
,0.365,,,0.223,0.098,,0.075,0
2.0,0.6,,,1.9875,,0.419,0.491,1
,0.475,0.38,,,0.1785,0.0885,,0
1.0,,0.315,0.1,0.377,0.1645,0.072,,0
,0.465,0.35,0.11,0.4085,0.165,,,0
,,,,1.473,0.713,,0.4295,1
0.0,0.63,,0.175,1.423,,,0.49,1
2.0,0.66,,,1.4415,,0.3555,0.335,1
,0.41,,,0.4405,0.19,,,0
,0.58,0.45,0.14,1.013,0.38,0.216,,1
,0.48,0.365,,,0.2945,0.113,0.175,0
0.0,0.545,,,0.844,0.3945,,0.231,1
1.0,,,,,,0.0615,0.085,0
1.0,,,0.11,,,,,1
2.0,,0.535,,,,0.3595,,1
0.0,0.625,,0.19,,0.4385,,,1
,0.62,,0.16,,0.6285,,0.3685,1
0.0,0.605,,,,,,0.28,1
,0.67,0.505,0.205,,0.6075,0.3025,0.353,1
,,0.275,,,0.086,0.0585,0.0605,0
,0.46,,,0.4255,0.2015,0.081,0.13,0
,,0.355,,,0.2025,0.135,0.145,1
0.0,0.745,0.57,,,1.1565,,,1
2.0,,0.305,,0.359,0.173,0.0875,,1
,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,1
,0.525,0.4,0.14,0.6955,0.2405,,,1
,0.725,0.56,,1.792,,0.367,0.435,1
2.0,0.545,,0.155,0.8035,0.409,0.144,,0
2.0,,,0.15,,0.481,,,0
,,,0.09,0.3245,0.151,,0.088,0
2.0,,0.435,0.15,,,0.1825,,0
1.0,,0.375,0.125,,,0.115,0.13,0
0.0,0.63,,0.17,,,0.267,,1
,0.595,0.48,0.165,1.262,,,,1
1.0,,0.46,,,,0.273,0.38,1
,0.45,,,0.4305,0.2235,0.0785,0.1155,0
,0.31,0.225,0.075,,0.0455,,0.044,1
,0.645,,0.16,1.144,0.5015,0.289,0.319,0
,,0.49,0.165,,0.5175,0.3105,0.3465,1
1.0,0.48,0.38,,0.6245,,0.1085,0.1665,0
1.0,0.48,,,,0.276,,0.185,1
,,,,0.955,0.341,0.2535,0.26,1
2.0,0.235,0.17,,0.0515,0.018,0.0105,0.0195,0
2.0,0.4,0.31,0.11,0.314,,0.057,,1
,0.48,0.365,,,,,0.139,0
,,,,,0.4675,0.2655,0.39,1
0.0,,0.46,,0.9795,0.397,,0.2655,1
0.0,,0.425,0.145,,0.297,,0.265,1
1.0,,0.32,0.11,,0.175,0.0755,,0
,0.335,0.26,0.09,,0.0875,0.041,0.056,0
0.0,0.5,,,0.5945,0.185,,0.19,1
1.0,,0.38,0.115,0.5155,,,,0
,,0.345,,0.3045,0.0925,0.055,0.12,1
1.0,,,,0.5825,0.2315,,0.255,1
,0.11,0.09,0.03,,0.0025,0.002,,0
,0.625,,,1.354,,0.351,0.375,1
,0.75,0.55,,,0.942,0.397,,1
1.0,0.42,,,0.352,0.1635,0.089,0.1,1
,0.585,0.465,,0.9145,0.4555,0.1965,0.235,1
,,0.36,0.115,0.5795,,,,0
,,0.48,,,0.528,,0.305,1
0.0,0.44,0.34,0.1,,0.188,0.087,,1
2.0,0.7,,0.2,,,0.306,0.4405,1
0.0,,,0.175,,0.6995,,,1
1.0,,,,,0.1935,0.1305,0.195,1
,,,0.165,,0.485,0.218,,1
1.0,0.365,0.295,,,0.1075,,,1
,0.335,,,0.17,,0.0365,0.05,0
2.0,0.345,0.255,0.09,0.2005,,0.0295,,1
1.0,0.43,,,,,0.108,,0
,0.56,0.44,,,,,,1
1.0,0.47,0.385,0.13,0.587,,0.117,,0
,,,,0.7775,0.436,0.1715,0.1455,1
0.0,0.65,,0.165,,0.58,0.3485,0.3095,1
1.0,,,0.095,0.1995,0.0755,0.0535,0.07,0
2.0,0.665,0.515,,,0.621,,,0
1.0,,0.205,,,0.045,0.0275,0.0335,0
2.0,0.56,0.44,,,0.3305,,,1
,0.58,0.49,,,,,0.237,1
,,0.505,,,0.6145,,,1
,0.61,,,,,0.232,0.38,1
1.0,,,0.12,,,,0.18,0
,0.44,0.345,,,,0.0905,,1
0.0,0.46,0.365,0.115,,0.165,,,1
,,0.47,0.18,1.136,0.451,,0.305,1
1.0,,0.4,0.145,0.7045,,,,0
,0.42,,,0.3915,,,0.115,1
2.0,,0.435,,0.858,,,0.29,1
0.0,0.585,,,0.874,,,,0
,0.38,,0.1,,,0.061,0.075,1
,0.64,0.48,,,,,,1
,0.41,0.315,0.095,0.306,,,0.09,1
,0.315,0.235,0.08,,,0.045,,0
2.0,0.66,0.535,0.2,1.791,,,0.54,1
1.0,0.3,0.23,,0.117,0.05,,0.0415,0
0.0,,,0.18,,,0.264,,1
,0.535,0.42,,0.6995,,0.153,0.24,1
,0.645,0.51,0.16,,,0.2385,0.345,1
2.0,0.65,0.51,0.175,1.155,0.4955,0.2025,,1
2.0,,,,2.21,1.351,0.413,,1
2.0,,0.55,0.2,1.51,0.8735,,0.5085,1
1.0,0.48,,,,,0.101,,1
2.0,0.655,0.59,0.2,,,0.3765,0.415,1
,0.55,0.405,,0.651,,0.137,0.2,1
2.0,,,0.15,,0.4505,0.196,0.276,1
,0.5,,,,0.274,,0.1485,0
,,,,0.579,0.208,0.1095,0.22,1
,0.5,0.38,0.135,0.594,,0.104,0.1565,1
1.0,,0.275,0.095,0.2295,,0.0545,0.066,0
,,,,1.933,,0.429,,1
2.0,,0.595,,,1.1465,0.419,,1
1.0,,0.325,,,0.1405,0.051,0.106,1
0.0,0.72,0.565,0.18,,0.8465,,0.3875,1
,,,0.13,0.852,0.41,0.1725,0.225,0
,0.635,0.51,,,,,0.36,1
0.0,0.485,,0.15,,,0.14,,1
2.0,0.58,0.46,0.155,,,0.2225,,1
1.0,0.42,,,0.2865,,0.0735,0.085,0
1.0,,0.38,,,0.2185,,,0
1.0,0.615,,,0.9885,0.4145,0.195,0.345,1
1.0,0.4,0.29,0.1,,0.104,,,0
2.0,0.56,0.435,0.18,,,,0.25,1
,,0.27,,,0.095,0.0445,,0
2.0,0.51,,,,,,0.1955,0
1.0,,0.43,0.125,,0.2815,0.139,,1
,0.49,0.38,,,,0.142,,1
1.0,0.37,0.28,0.095,,0.122,0.052,0.08,0
,,,0.205,1.3475,0.4775,,,1
,,,,0.893,0.2745,,,1
2.0,0.555,,0.13,,,,,1
0.0,,0.35,0.125,0.4035,,,0.129,1
0.0,0.575,,0.14,,,0.1815,0.2705,1
,0.68,,0.205,1.842,,,0.65,1
,0.48,,0.125,,0.2795,0.1025,,0
0.0,0.53,0.395,0.115,,0.249,,,1
1.0,0.455,,0.12,0.497,,0.1055,,0
0.0,0.53,,,0.9805,0.3155,0.2815,,1
,0.38,0.29,,,0.099,0.051,0.085,1
1.0,,0.355,0.115,0.5785,,,,0
2.0,,,,,0.4015,0.254,0.39,1
2.0,0.425,0.315,0.125,,0.1135,0.0565,0.13,1
,0.615,,,,0.4985,,0.33,1
,0.465,,,0.4705,,0.118,,0
,,0.55,,,0.633,0.4115,0.49,1
,0.625,,,,,0.1775,0.24,1
1.0,,0.425,,,,,0.239,1
2.0,,0.445,,0.8965,0.42,0.2175,0.2215,0
1.0,0.375,,,0.213,0.096,0.041,0.061,0
,0.52,0.425,0.17,,,0.174,,1
,,0.55,0.215,1.9565,0.7125,,0.59,1
,,,0.175,,,0.308,0.415,1
1.0,,,0.115,0.3045,0.1215,0.0735,,0
2.0,,,,1.1325,,0.211,0.287,0
,0.62,0.465,,1.1605,0.6005,0.2195,,1
,0.63,0.505,0.165,,,0.216,,1
,0.575,,0.165,1.124,,,,1
1.0,0.33,0.255,,0.172,,0.0255,,0
,,0.375,0.105,0.441,0.167,0.0865,0.145,1
,0.485,0.365,0.15,0.9145,,0.199,0.273,0
,0.45,0.355,,,0.2125,,,0
2.0,0.55,,,,0.336,,,1
,0.36,,0.095,0.2315,,0.046,0.075,0
0.0,0.725,,0.19,,,0.398,,1
1.0,0.33,0.25,,,,0.035,,0
,0.52,,,,,,0.19,0
0.0,0.52,,0.145,0.829,0.3535,,,1
0.0,0.6,0.5,0.155,,0.6235,0.2835,,0
2.0,,0.485,0.165,,0.6565,,,1
0.0,0.61,,,,0.5195,,,1
1.0,,,,0.1865,0.0675,,,0
,,0.385,,1.0835,,0.2295,0.304,0
,0.535,0.42,,0.72,,0.164,0.225,1
1.0,,,0.13,,,0.1435,0.2175,0
2.0,0.355,0.28,0.095,0.2455,,,0.075,1
0.0,,,0.13,0.5465,0.2005,,,1
,0.42,0.32,,0.3625,,,0.105,0
0.0,0.45,,,,0.203,0.082,,1
1.0,0.53,,,,,0.101,0.148,0
2.0,0.58,0.465,,1.0345,,0.26,0.3635,1
1.0,0.41,0.325,0.105,,,0.0665,,0
1.0,,,0.1,0.237,0.108,0.0395,0.082,0
0.0,0.505,,0.14,,,,0.285,1
2.0,0.62,0.51,0.175,,0.4375,,0.4,1
2.0,,,0.16,1.114,,,,1
1.0,,,,,0.1885,0.0965,0.15,1
,0.715,0.565,0.18,1.79,0.844,0.3535,0.5385,1
0.0,0.655,0.525,,1.3595,0.564,,0.3985,1
,0.565,0.43,0.13,,,,0.213,1
,0.775,,,,,0.4755,,1
0.0,,0.415,,,0.2795,0.163,,1
,,0.545,,1.5245,0.59,,0.495,1
2.0,0.495,,,0.61,,,,0
2.0,,,0.135,,,,,1
2.0,0.155,0.11,0.04,,,0.003,0.005,0
,,0.495,0.185,,,,0.345,1
,,,0.145,,0.4025,,0.265,1
,,0.535,0.19,1.242,,0.2475,0.39,1
,,,0.19,,,,,1
,0.625,,0.155,1.1635,,0.259,,1
,0.71,0.56,,,,,,1
,0.555,0.45,,0.874,,,,1
2.0,0.5,,,0.6335,,0.125,,1
1.0,0.395,,,,,0.0735,,0
2.0,0.195,0.145,,,,0.008,0.012,0
1.0,0.525,0.39,0.12,0.664,0.3115,0.147,0.178,1
1.0,0.53,0.42,0.13,,,0.167,0.249,1
0.0,0.705,0.53,,1.564,0.612,,,1
,,,0.11,,,0.099,,0
2.0,0.62,,,,,0.302,0.355,1
,,0.22,0.085,,0.061,0.0365,0.045,0
2.0,0.57,,0.095,,,,0.235,0
,0.54,,0.145,,,0.163,0.2175,1
0.0,0.545,,,,0.2935,0.183,0.28,1
,0.46,,,0.517,0.2205,,,1
1.0,0.67,,0.175,1.2565,0.5355,0.322,,1
1.0,0.56,,,,,,0.2,0
0.0,0.58,0.46,0.185,,0.3515,0.2,0.32,1
0.0,,,,1.1155,0.509,0.239,0.3065,0
,0.37,0.275,0.085,,0.104,,0.07,0
,0.55,0.465,0.15,,0.481,,0.2435,1
1.0,,0.305,,0.3415,,0.0625,0.0865,0
,0.565,0.45,,,,0.1685,0.225,0
0.0,,0.4,,,,0.1025,,1
,0.655,0.54,0.215,1.5555,0.695,,,1
,0.63,,0.155,,,,,1
2.0,0.505,0.4,,0.8415,,0.1775,,1
,0.47,0.35,,0.4315,,0.1165,0.1175,0
0.0,,0.51,,1.6075,,,,1
1.0,,,0.1,0.3215,0.1535,,0.105,1
,0.725,,,,0.765,,,1
,,0.38,0.135,,,0.1265,,1
1.0,,,,0.057,0.026,,0.016,0
,,0.485,0.145,1.2515,,0.2925,,1
1.0,,,0.14,,,0.1555,,1
,,0.46,,1.0,,0.197,,1
,,0.28,,,0.0845,0.034,,0
,0.41,,0.11,,,,,1
0.0,,0.49,0.175,1.233,,,,1
1.0,0.55,,0.15,0.7915,0.3535,0.176,0.236,1
,,,0.19,1.1775,,0.3365,,1
0.0,0.66,0.475,,,,0.294,,0
0.0,0.72,0.55,,1.9965,0.9035,,,1
0.0,,,,0.604,,0.1415,,1
0.0,0.41,0.32,,,0.165,,,1
,,,,1.04,,0.25,0.28,1
1.0,0.515,,0.135,0.6965,0.32,,0.175,1
2.0,0.685,0.51,0.165,1.545,0.686,,0.4055,1
1.0,0.54,0.43,,0.8195,0.3935,0.1725,,1
,,0.49,0.165,,0.575,,,1
2.0,,,0.135,,0.28,0.2165,,1
1.0,0.305,,0.09,,,,0.0415,0
,,0.31,0.095,0.3425,,,,0
,0.32,0.24,0.09,,0.07,,0.0425,0
0.0,0.57,0.45,,0.9555,0.38,,,1
1.0,0.285,0.22,,,,0.0205,0.03,0
,0.545,,,,,0.127,,1
2.0,0.63,0.51,,1.539,,0.2815,0.57,1
1.0,,0.475,0.15,,,0.2465,,1
,,0.42,0.165,1.0595,,,0.445,1
1.0,0.49,0.385,,,0.271,,0.1775,1
0.0,0.445,,,,0.1785,,,1
1.0,0.51,0.395,0.155,,0.2465,,0.167,0
,0.205,,,,,,0.0135,0
,0.545,0.42,,0.754,,,0.275,1
2.0,0.56,0.45,,,0.425,0.1645,,1
,0.275,0.205,,,0.041,,,0
,0.64,0.485,,1.1335,,,,1
0.0,0.645,,0.17,1.197,,0.2925,,1
,,,0.105,0.2415,0.0915,0.057,,0
1.0,,0.22,,0.1295,,,,0
2.0,,0.63,,2.7795,1.3485,,0.578,1
,0.47,,,,0.1525,0.0615,0.125,0
,,,,,0.065,0.05,0.0385,0
2.0,0.575,,,,,0.222,,1
,0.6,0.47,0.16,,0.441,,0.305,1
0.0,0.55,0.425,0.135,0.8515,0.362,0.196,0.27,1
,,0.48,0.165,,0.4135,0.1965,,1
,,0.32,0.1,0.3055,0.126,0.06,0.106,0
0.0,,0.425,0.155,,0.3005,0.152,,0
2.0,,0.265,0.11,,,0.063,,0
,0.5,0.375,,0.721,,,0.22,1
,,,,,0.415,0.195,,1
2.0,,0.43,0.16,0.9295,0.317,0.1735,,1
1.0,0.265,0.2,,0.0975,,0.0205,0.028,0
0.0,0.625,,0.16,1.217,0.5725,0.207,,1
2.0,0.54,0.405,0.125,0.891,,0.1915,,1
,,0.355,0.105,0.498,0.2175,,0.1525,1
2.0,0.755,0.58,,,0.8295,,0.595,1
,0.69,,,,,,,1
2.0,,0.525,,1.587,0.6935,0.336,,1
2.0,0.65,,,1.4805,0.5295,,0.525,1
2.0,0.46,,0.14,,0.192,,,1
,,,,,,0.074,,0
,,0.54,,,0.8265,0.417,0.461,1
,,,0.115,,0.1,0.057,0.1135,1
,,,0.185,1.3485,,0.245,0.49,1
1.0,,0.3,0.12,,0.1265,,0.0895,0
,0.485,0.385,0.13,0.568,,,0.154,0
1.0,0.375,,,0.3155,,,,0
0.0,,,,,0.524,0.346,0.385,1
,0.35,0.25,0.1,0.4015,,,0.1255,0
,0.55,,0.18,1.1655,0.502,,0.311,1
0.0,0.405,0.325,0.11,,,0.063,0.117,1
1.0,,,0.15,0.6725,,0.1335,,1
2.0,,0.28,0.125,,0.3035,,,0
,0.475,,0.125,0.593,,0.115,0.18,1
,,,,0.4915,,0.1125,0.1325,1
,,,,1.122,,0.3045,0.315,1
0.0,0.68,,0.195,1.664,0.58,0.3855,,1
1.0,0.41,0.31,0.09,0.339,,0.0695,0.09,0
,,0.415,,0.7125,0.285,,,1
2.0,,0.48,,,0.412,0.253,,1
1.0,0.345,0.255,,,0.075,0.0385,0.06,0
0.0,,,,0.8075,0.322,,,1
1.0,0.545,0.4,0.13,0.686,0.3285,,,1
0.0,0.535,0.445,0.125,,,0.199,0.24,0
,0.555,0.44,0.14,,0.346,0.1715,0.2735,1
2.0,0.615,0.49,,1.145,0.4915,,,1
2.0,0.655,,,1.259,0.487,,0.445,1
,0.605,,,,,,,1
,0.615,,0.16,1.2525,,0.2595,,0
1.0,0.51,0.405,,,0.3065,0.1155,,0
2.0,0.645,0.49,0.175,1.32,,0.2375,0.3385,1
,0.605,0.49,,,,,0.3555,1
0.0,0.7,0.55,0.17,1.684,0.7535,0.3265,0.32,1
2.0,0.49,0.395,,,0.213,,0.215,1
,,,0.145,0.5865,0.2385,0.144,,0
,0.36,,,0.2765,0.0895,0.057,0.1005,1
,0.665,0.5,0.17,1.2975,,0.291,0.3595,1
1.0,,,0.09,0.252,,0.053,,0
,,,,0.405,,0.092,,0
2.0,,,0.16,,,0.311,0.405,1
2.0,,0.38,0.135,0.5825,,,,0
2.0,0.54,0.415,,,,,0.24,1
0.0,0.69,0.56,,1.719,,0.299,,1
2.0,0.565,0.465,,0.995,0.3895,,0.37,1
2.0,,,,1.0375,,0.2325,,1
,,0.46,0.155,0.6655,0.285,0.149,0.269,1
2.0,0.67,,,,0.682,0.3145,0.4005,1
0.0,,0.565,0.205,,,0.46,0.565,1
2.0,0.7,0.535,0.16,,0.63,,0.54,1
,0.48,0.375,0.145,,0.216,,,1
0.0,,0.525,,1.711,,,0.475,1
0.0,0.625,0.48,0.155,,0.5865,0.239,0.3185,1
,,0.335,0.11,,,0.0675,,1
1.0,0.185,0.135,0.045,0.032,,0.0065,0.01,0
2.0,,0.46,0.16,,0.513,,,1
2.0,,,,,0.473,0.276,0.425,1
,,0.4,0.13,0.6995,,,0.223,1
0.0,0.52,,,,0.261,,0.165,1
2.0,0.64,,0.15,1.098,0.5195,0.222,,1
1.0,,,0.135,0.711,0.337,,0.205,1
,0.645,0.49,0.16,1.251,0.5355,,0.3165,1
,,,,0.195,,0.041,0.0655,1
1.0,0.5,0.36,0.12,,0.1875,0.1055,0.1305,0
0.0,,,0.15,1.043,,,0.305,1
1.0,0.165,0.12,0.03,0.0215,0.007,,0.005,0
0.0,,,,,,0.4365,0.324,1
,0.575,,,0.867,0.3765,0.1805,,0
1.0,0.635,,0.2,1.3655,,0.2595,,1
0.0,0.58,,0.15,,0.4,,0.253,0
2.0,,0.54,0.215,,,0.327,0.585,1
,,,0.1,0.4665,0.2285,0.1065,0.114,0
2.0,0.645,0.52,0.175,1.561,,0.3555,,0
,,0.425,,0.9175,0.4005,0.1975,,1
,0.52,0.39,,0.7325,0.2415,0.144,0.26,1
2.0,,,0.21,1.598,0.6535,,,1
,,0.495,0.165,,,0.318,,1
1.0,0.345,,0.11,0.2135,,,0.07,0
,0.59,,,,0.4775,,,1
2.0,0.765,,,,,,,1
,0.525,,0.12,,,,0.1695,1
2.0,,0.42,0.145,0.791,,0.189,,1
1.0,,0.16,,,0.025,,,0
1.0,,,0.15,0.639,,0.1345,0.217,1
,,0.57,0.23,,0.8665,,,1
,0.65,0.525,0.19,1.385,0.8875,,0.405,1
,0.64,,,1.3905,,0.3315,0.41,1
,0.36,0.27,,0.1885,0.0845,0.0385,0.055,0
,,,,0.2205,,0.044,,0
0.0,,,0.065,0.205,0.0745,0.0465,,1
,0.675,,0.21,1.593,0.686,0.318,,1
,0.565,,0.135,0.83,0.393,,,1
,,,,,0.5005,0.1715,,1
2.0,0.645,,,1.4935,0.5265,,0.455,1
2.0,0.485,0.39,,0.6435,,0.103,0.198,0
1.0,,0.185,0.07,,,0.018,0.025,0
,0.52,0.405,0.12,,0.2645,,0.181,1
,0.27,0.195,,0.1065,0.0475,0.0225,0.0285,0
,0.525,,,,0.4205,0.182,0.2225,1
1.0,0.425,,,0.3515,,0.0775,,0
2.0,,,0.155,0.9715,0.3225,,0.29,1
0.0,0.53,0.425,0.13,,,0.197,,0
2.0,0.65,,0.18,1.3315,0.5665,0.347,,1
1.0,0.54,0.425,,0.7205,0.2955,0.169,,1
,0.435,0.34,,0.3795,,,0.12,0
1.0,,,0.125,0.5625,,,0.17,0
,,0.48,,0.9395,,0.2,0.295,1
0.0,,,0.105,0.281,0.1045,0.0615,0.09,1
,,0.345,,0.43,,0.096,,0
,0.57,0.46,,,,0.1935,0.214,0
2.0,,,0.14,0.9755,0.419,0.206,0.315,1
0.0,0.345,0.255,0.1,,0.071,0.051,,1
1.0,,,0.06,,0.039,0.021,,0
,0.5,0.42,0.125,,0.255,0.15,0.205,1
1.0,0.315,,,0.1145,0.046,0.0235,0.0385,0
,0.71,,0.215,2.009,0.9895,,0.502,1
0.0,,0.465,,1.113,,0.244,,1
1.0,,0.5,0.165,,0.715,,,1
0.0,0.47,0.36,,,,0.1375,0.195,1
1.0,0.655,,,1.25,,,0.315,1
0.0,0.6,,,1.13,0.4405,0.267,,1
,0.64,,0.175,,0.51,0.259,,1
,,0.435,,,,0.1625,,1
2.0,,,0.15,0.952,0.3895,0.2155,0.2745,1
2.0,0.595,0.475,,1.0965,,0.229,0.35,1
,,0.46,0.14,0.7635,0.326,0.153,0.265,1
2.0,0.64,0.515,0.08,,0.515,0.1755,0.175,1
2.0,0.33,0.255,,,0.0735,0.045,,0
0.0,0.575,,,,,,0.2575,1
0.0,,0.455,0.155,1.0605,,0.2165,0.3,1
1.0,0.455,,,0.433,,,,1
,0.345,,0.095,0.197,,,,1
0.0,,0.35,0.125,0.459,0.197,0.1145,0.145,1
2.0,,0.555,0.195,,,,,1
1.0,,,,1.1,,,,1
2.0,0.555,,,,,,,0
0.0,,,0.16,1.22,0.4905,0.3,,1
,0.65,,,,0.6565,0.341,0.43,1
,,,0.075,,,,,0
2.0,0.61,0.485,,,0.5315,0.212,,0
,,0.22,0.065,,,,,0
1.0,0.325,,,0.161,0.0755,,0.045,0
,,,0.16,1.093,0.497,0.221,0.315,1
,,,,0.306,0.13,0.06,0.094,0
,,,0.195,1.6275,,0.3905,0.432,1
0.0,,0.54,,1.6675,0.833,0.3775,,1
1.0,0.605,,0.165,,,0.1935,,1
