sex,length,diameter,height,whole_weight,shucked_weight,viscera_weight,shell_weight,class
,,,0.15,0.8425,0.3685,0.1985,,1
,,,,0.479,,0.1045,,0
,0.59,,,,0.39,,0.29,1
,,0.45,,,0.4,,,1
,,,,0.827,,0.2215,,0
,,0.5,0.165,1.1045,,,,1
2.0,,0.475,0.12,,0.41,,,1
,0.58,0.46,0.12,,0.4625,0.2385,,1
,0.545,0.44,,0.8565,0.3475,0.1715,,1
0.0,,0.495,0.17,1.2385,,,0.39,1
,,0.47,0.14,1.0325,0.3605,0.224,0.36,1
,,,,1.3135,,0.267,,1
2.0,0.63,0.515,,,,,,1
,,,,1.005,,,,1
2.0,,,,0.625,0.223,,,1
,,,0.165,,,,,1
,,,,0.529,,,,1
,,0.39,,0.5785,,,,1
1.0,0.29,0.225,0.07,,,,0.035,0
1.0,,,,,0.037,0.02,,0
,,,0.175,,,,0.32,1
,,0.485,,,0.3935,0.2435,0.33,1
,,0.5,,,,,,1
,,,,0.943,,,,1
,0.575,,,,,,0.385,1
,,,0.175,,,0.1665,,1
2.0,,0.47,0.155,1.036,,,0.325,1
,0.565,0.455,0.17,,,,0.32,1
2.0,,0.42,,0.7505,,0.13,0.255,1
,0.44,,,,,,,1
,0.5,0.41,,0.662,,,,1
,0.36,,,0.217,,0.0435,,0
1.0,,0.305,0.095,0.252,,0.055,,1
,,,0.09,,,,0.085,1
2.0,,0.415,,,,0.138,,1
1.0,,0.275,0.11,,,,,1
,,,,0.192,,,,0
0.0,,,0.14,,,0.1625,,1
1.0,,0.295,,,0.134,,,1
,,0.325,,,,0.077,0.12,1
0.0,0.56,0.455,,,,,,1
,0.565,0.435,,,,,0.39,1
,,0.455,,,,,,1
,,,0.175,1.098,,0.232,,1
,,,0.15,,,0.159,,1
2.0,,,,,,0.4725,,1
,0.675,,,,0.592,,0.42,1
0.0,,0.555,,,,0.354,,1
,,,,,,,,1
,0.645,0.55,,,0.57,0.3045,0.33,1
,,,,,,0.1735,,1
0.0,,0.54,,,,0.259,0.39,1
1.0,,,0.105,,,0.045,,1
,,0.31,0.11,,0.123,0.057,,1
,0.525,,0.135,0.7085,,,,1
,,0.285,,,0.115,,,1
,0.585,,,0.9915,0.3865,0.224,0.265,1
,,,,,,,,0
1.0,,,0.055,0.0545,,,,0
,,,0.07,,0.0255,0.02,,0
,,0.125,,0.0235,0.008,,,0
,0.67,0.55,,1.3905,,,,1
,,0.53,0.195,1.388,0.567,0.2735,,1
,,0.55,,1.7445,,,,1
,0.675,,,,,,,1
0.0,,,,,,0.1715,0.2185,1
0.0,,0.405,0.12,,,,,1
,,,,,,,,1
0.0,,0.405,,,0.2645,,0.181,1
,,0.415,,,,0.1455,0.2765,1
,,,,0.7395,,0.1395,,1
,,0.35,0.115,,0.1565,0.091,,1
2.0,,,,1.347,0.4955,,0.415,1
,0.735,0.59,,,,,0.58,1
,,,,1.32,,,0.455,1
,,,,,,,,1
,,,,,0.3605,0.2445,0.3,1
,0.57,,,,0.3785,,,1
0.0,,,0.15,,,,,1
,,,0.145,,0.4235,,,1
,,0.465,,,,,,1
,,0.45,,0.92,0.378,,,1
0.0,,,,1.2415,0.5235,,0.36,1
,0.54,0.42,,,,,0.235,1
,,,,,,,,1
,,,,,,0.19,,1
2.0,,0.46,,,,,0.29,1
,,,0.155,,,0.2855,0.41,1
,,,,,,0.2635,,1
,0.625,0.5,0.195,,,0.2185,0.37,1
0.0,,,0.15,0.953,0.3445,0.2235,,1
0.0,0.64,,0.175,,,,0.48,1
,,,,,0.435,,,1
0.0,0.615,0.525,0.155,1.0385,0.427,,0.345,1
,,,,0.874,,0.202,,1
0.0,0.58,,,,,,0.245,1
0.0,,,0.225,,0.378,,,1
0.0,,0.47,,,0.378,,,1
,,0.505,,,0.4385,,,1
,,,,1.1745,,,,1
,0.6,0.47,,1.105,,0.247,,1
,,,,,0.3325,0.157,0.305,1
,,0.455,0.225,,0.3815,,,1
,,0.435,,,,,,1
,0.56,,,0.8735,,,,1
1.0,,0.53,0.185,,,,,1
,,,,0.5185,0.221,,0.135,1
0.0,,0.38,,,0.249,,,1
,,,,,,,,0
,0.275,0.195,,0.08,,,0.025,0
,0.27,0.195,0.08,0.1,,,,0
2.0,0.4,,,0.2795,0.1115,,,1
,,,0.08,,,,0.03,0
,,,0.09,,0.06,,,0
0.0,,,0.09,,,,0.055,0
,,,,0.0385,,,,0
0.0,,,,,,,0.055,0
1.0,,,0.115,,0.0935,,0.07,1
2.0,,0.14,0.055,,0.0145,0.008,,0
2.0,,,,0.0545,,,,0
,,,,,,,,0
2.0,0.155,0.11,,,0.0065,,,0
,,,,,0.282,0.159,,1
,,0.45,,,,0.255,0.26,1
,,0.3,,,,,,1
,,,0.185,0.752,0.299,,,1
,0.46,,,,0.192,0.1055,,1
1.0,0.47,,,,,0.1055,0.155,1
,,,0.11,,0.1695,0.086,0.11,1
1.0,0.47,0.37,0.14,0.4985,0.2095,0.1225,0.145,1
,,,,,0.1895,0.08,0.155,1
,,0.405,,,,,0.179,1
2.0,0.29,,0.075,,,0.0255,,0
2.0,,,,,0.0335,,0.0325,0
,,,,,,,,1
,,,,0.604,0.242,,0.179,1
0.0,,,0.115,0.415,,0.0925,,1
2.0,0.42,,,0.2885,,,,1
2.0,0.445,,,,,0.0695,0.117,0
,,0.29,,,0.099,,0.085,1
,,0.245,,,0.0585,,0.049,1
,,0.195,,0.08,,0.018,0.027,0
,,0.155,0.045,0.0425,0.017,,0.0155,0
,,,,0.795,,,,1
,,,,,0.3695,0.2005,,1
1.0,,,0.16,,,0.203,0.33,1
1.0,,0.49,,,,,,1
,0.56,0.44,,,0.335,0.1735,,1
,,,,,0.2075,,0.155,1
,0.485,0.39,0.125,,,,,1
,,,,0.6265,,0.1665,0.16,1
1.0,,,,,,0.205,0.255,1
,0.66,0.5,,,,0.298,0.37,1
0.0,0.66,,0.17,,,0.2625,0.44,1
,,,0.145,0.66,,,0.22,1
,0.44,,,0.364,0.148,0.0805,,0
,,0.4,0.12,,,,0.17,1
,0.475,0.35,,0.452,0.1715,,0.155,1
0.0,,0.415,0.15,,,0.163,,1
,,,,0.5465,,0.126,,1
2.0,,,,0.179,0.0705,,,1
,,,,0.581,0.245,0.132,,1
,,0.33,,,,,,1
,,,,,,,,0
0.0,0.41,0.32,0.115,,,,0.0985,1
1.0,,0.35,0.14,,0.21,,,1
1.0,0.45,,,,,,,1
0.0,,,,,,,0.415,1
,,,0.14,0.9535,0.3785,,0.305,1
1.0,,,,,,0.2,,1
,0.61,,0.14,,0.5275,,,1
,,,,,,,,1
,,0.435,0.175,,,,,1
,0.58,0.445,,0.8865,0.383,,,1
,0.63,,,,0.5015,,0.515,1
0.0,,,0.175,,,0.247,0.365,1
1.0,,,,,,,,1
,,,,,,,,1
1.0,,0.355,,0.4935,,,,1
0.0,,,,0.363,,0.065,,1
,,0.39,0.125,0.6655,0.284,,,1
,,0.425,,,,0.174,,1
0.0,,0.41,0.145,,,,,1
,0.45,,,,,,,1
,,0.31,,,0.138,0.058,,1
1.0,0.51,0.4,0.15,0.745,,0.1675,0.235,1
,,,,,0.111,0.057,,1
,,,,,,0.207,0.205,1
,,,,,,,,1
2.0,,,,,,,,1
1.0,,,0.18,,,,0.3,1
,,0.43,,0.7135,0.2565,,,1
,,,0.14,,,,,1
1.0,0.605,0.495,0.145,1.054,,0.2255,,1
0.0,0.56,0.445,,0.981,0.305,,0.335,1
,,0.42,,,,,0.25,1
,0.385,,0.11,0.286,0.1225,,0.0835,1
0.0,,0.3,,,,,,1
,0.47,,,0.4885,,0.108,0.166,1
,,0.39,,,0.2,,0.2235,1
,,,0.125,0.425,0.16,,,1
,,0.27,0.09,0.195,0.078,,,1
1.0,,,0.13,0.458,0.181,,,1
2.0,,,,,,0.0675,0.081,1
,,,,0.1775,0.0575,,,1
0.0,,0.345,,,0.15,0.0825,,1
2.0,,0.145,,0.032,0.01,,,0
,,0.24,0.075,,0.0475,,,1
1.0,,,,,,,0.169,1
,0.45,0.35,,,,,0.1655,1
,,,,,0.128,,,1
,0.47,,,0.433,,,0.152,1
,,,,,,,0.049,0
2.0,,,0.075,0.1295,0.0455,0.0335,,1
,0.235,,,0.0515,,,0.0195,0
,0.345,0.255,,,,,,1
,,0.38,,,0.2175,,0.195,1
,,,,,,,0.195,1
0.0,,,0.105,0.498,,,0.17,1
,,0.36,0.105,0.498,,0.116,,1
,,,,,0.2655,,0.225,1
,,,0.095,,,0.061,,1
,0.38,,,0.2815,,0.0525,,0
,,,,0.944,,,0.265,1
2.0,0.34,,,0.1835,,,,1
,0.475,,0.115,,,,,1
,0.43,,,,,,,0
2.0,0.46,,,,,0.0945,,1
1.0,,0.36,0.13,0.5225,,0.1065,,1
,,,,0.2105,,,0.075,1
,,0.265,0.09,,,0.041,,0
,0.38,,0.1,,0.1055,0.054,,0
2.0,,0.26,,,,0.0485,,0
,,,0.12,,,,,1
,0.51,0.4,0.13,,0.219,,,1
,0.325,0.24,0.085,,,,,0
,0.62,,0.18,,0.4675,,,1
,,,0.16,,,,,1
,0.33,0.255,0.095,,,0.045,0.06,0
,,,,,,,,1
1.0,,,0.12,,0.12,,,1
,,0.215,0.075,,,,,0
,0.48,,,,,0.13,,1
1.0,,,,0.4885,,,0.155,1
0.0,0.475,,,,,,,1
2.0,0.255,,,,,,,0
,0.335,,0.09,,0.0595,0.04,0.06,0
,0.47,,0.13,,,,,1
2.0,,,0.08,0.1345,0.054,,,0
,,,,0.2305,,0.0465,0.075,1
2.0,,,,0.129,,,0.04,0
0.0,,,,,,,,1
0.0,,0.515,,1.14,,,,1
,0.58,0.49,0.195,1.3165,0.5305,,,1
0.0,,0.475,,,0.4145,,,1
,,0.525,,,,0.3445,0.53,1
1.0,0.535,0.45,,0.781,0.3055,0.1555,0.295,1
,,0.34,,0.3675,0.146,,,1
0.0,0.38,0.305,0.105,,,,,1
1.0,,,0.12,0.412,,,0.16,1
,0.395,0.295,,0.2245,,0.054,0.08,1
,0.455,,,,,,,1
,0.485,,0.15,,,,0.18,1
,,0.425,,,0.2775,0.243,0.335,1
0.0,,0.35,,0.5425,,,0.175,1
,,0.385,,,,,,1
,,,0.155,0.655,,0.143,,1
,,,0.165,0.8115,,0.169,,1
2.0,0.49,0.39,0.15,,,,,1
,,0.385,,,,,,1
,,,,,0.158,0.11,,1
2.0,,,,,0.2635,0.168,,1
,,,,,,0.148,,1
0.0,,0.38,0.165,,0.25,,,1
,0.37,,,,,0.026,,0
,,,,,,,0.07,0
,0.485,,,,0.204,0.1415,0.175,1
,,,0.115,0.3915,,,,0
,0.535,0.405,,,0.3175,,0.29,1
,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,1
,0.565,,,,,,,1
,0.535,,,,0.3345,,,1
,0.535,,,0.927,,0.1425,0.345,1
,0.525,,,0.7305,,0.2055,,1
2.0,0.59,,,,0.366,,,1
,0.5,,,,,,,1
,,0.19,,0.0865,,0.0205,,0
,,,0.115,,,,0.11,1
,,,,,0.1175,,,1
,0.165,,,,,,,0
,0.315,0.23,,,,,,0
,0.155,,,,0.005,,0.005,0
,0.28,0.205,0.1,,0.0545,,,0
0.0,,,,0.444,,0.1145,,1
,,,,0.3515,0.1185,0.091,0.1195,1
,,,,,0.1215,,,1
0.0,,,,0.536,,,,1
,0.445,,0.105,,,,,1
2.0,,,,,,0.0595,,1
2.0,,0.3,0.125,,,,0.1175,1
,,,0.14,0.417,,0.1015,0.144,1
,,,0.09,,,,0.0795,1
,0.345,,,,,,,1
2.0,0.36,,0.13,,0.0895,,,1
1.0,,0.225,0.09,,0.0405,,,0
,0.325,,,0.176,0.0595,,,0
,,,,,,,,1
1.0,,,,,,,0.0335,0
,0.355,,,,0.069,0.053,,0
,0.35,0.255,,,0.08,,,1
1.0,,,0.065,,0.0475,,,0
,,,,,,,0.035,0
,,,,,0.036,0.0115,,0
1.0,,0.125,,0.0265,0.0095,0.0055,0.0085,0
1.0,,,,,0.0045,,,0
1.0,,,,0.018,,0.0055,,0
,,,0.16,1.0575,,,0.293,1
2.0,0.555,,,,,0.212,,1
,,,0.13,,,,,1
,0.465,,,,,,,1
,,,,,0.161,,,1
,,0.305,,,,,0.1,1
,0.48,0.375,,0.525,0.2185,0.1195,,1
,,,,0.77,,,0.255,1
,,,0.12,,,,,1
2.0,,,,,,0.1825,,1
2.0,,0.42,,,,,0.23,1
,,0.4,,,,,,1
,0.505,,,0.656,0.227,,0.22,1
,,,0.12,,,,,1
